,Account,Location,Gender,Rank,Follow,Follower,Weibo,FeedTime,GetTime,Type,Sentence,Mid,Share,Comment,Good
63,dprogram安肌心语,no location,female,Lv.4,8,378,6,2019-03-11 10:00:00,2019-03-19 19:36:32,feed,连续9年，日本规定品敏感肌肤用护肤品销售金额占比No.1品牌，日本资生堂集团旗下dprogram安肌心语，今天正式开通微博啦！dprogram以“defense安护敏感，develop养成美肌”为理念，帮助解决因肌肤受损而引发的种种困扰，陪伴当代女性共同面对压力烦恼，共同进步，迎接自信、多彩的人生！期待dpro​展开全文c,4348596247073582,107,61, 43
64,天津熙悦汇,no location,male,Lv.33,286,19071,2643,2019-03-10 22:46:00,2019-03-19 19:36:35,feed,#小熙美妆分享#【新手小白必须知道的30件平价好物】✔️旁氏米粹氨基酸洁面：大概是市面上最便宜的氨基酸类洗面奶了，对油皮痘皮都非常友好。✔️多芬洁面泡泡：性价比最高的洗面奶，挤出来就是丰富绵软的泡沫，上脸非常舒服，洗完干净不紧绷，非常适合晨洁了。✔️eltamd氨基酸洁面：乳液状质地​展开全文c,4348426668359207,4,0, 9
65,红凤凰粉凤凰紫凤凰,山东,female,Lv.9,715,112,1869,2018-05-14 09:49:00,2019-03-19 19:36:37,feed,//@功课菌:【痘肌敏感】资生堂艳阳夏日防晒，雅顿橘灿防晒，DProgram敏感肌防晒，NOV清透防晒SPF50、SPF32，Acseine雅倩美敏感肌防晒，城野医生婴儿防晒，Topix清透物理防晒，,4348376197658318,0,0,0
66,止水葳蕤,广东广州,female,Lv.14,96,61,16,2019-03-10 17:17:00,2019-03-19 19:36:39,feed,资生堂D-program系列水乳​,4348343981065031,0,0,0
67,潇傻小姐_Vicky,上海,female,Lv.36,429,928,2097,2019-03-10 16:53:00,2019-03-19 19:36:43,feed,#分享爱用物##妆容分享#防晒:资生堂Dprogram防晒隔离隔离:娇兰Guerlain金钻焕彩凝露妆前乳/CPB黑管粉底:BobbiBrown密集修护虫草菁华粉底液0号PORCELAIN/雅诗兰黛沁水粉底液1C0遮瑕:CPB遮瑕棒底妆工具:RealTechniques美妆蛋眉笔：BIGEVE极细眉笔眼影:JUSTLESS轻妆日记单色眼​展开全文c,4348337958473677,0,1,0
68,青苔酒是89度,其他,female,Lv.9,365,105,437,2019-03-09 23:34:00,2019-03-19 19:36:46,feed,记录📝使用柳屋生发液的第四次柳屋杏仁油的第三次。资生堂d-program的防晒（江湖称小奶瓶）好用，混干皮的我很喜欢。轻微泛白修饰肤色，比优佳的泛白好太多。希望能在暑假之前用完这瓶防晒。​,4348076472606848,0,0,0
69,钟雷-培训咨询,广东广州,male,Lv.19,351,4692,669,2019-03-09 17:01:00,2019-03-19 19:36:52,feed,#zl7499#为敏感肌设计的美白护肤品诞生了！dprogram是资生堂旗下专为敏感肌设计的护肤·彩妆综合品​,4347977646383930,0,0,0
70,黑店小卖部,福建,female,Lv.9,36,255,248,2019-03-09 12:04:00,2019-03-19 19:36:55,feed,让一让让一让！！我要推荐我最爱的洗面奶了！！！！资生堂Dprogram洗面奶！！！我爱死他了[怄火][怄火][怄火][怄火]在我这里蹭过这个的，哈哈哈哈哈哈都来回购了是真的好使又好大一只💰188​,4347902845268201,0,0,0
71,开心海外购,海外日本,female,Lv.21,26,550,2153,2019-03-07 22:36:00,2019-03-19 19:36:57,feed,2019.3.7稳定折扣供应品牌如下；TWANY、KANEBO、芙丽芳丝FREEPLUS、Media、DEW、ALLIE、SUISAI、LISSAGE、COFFRETD'OR、等嘉娜宝全系列💎9折（另有twany和dew各种中样套盒零售）资生堂CPB、怡丽丝尔ELIXIR、HAKU、DProgram、碧丽妃benefique、心机MAQUILL，全系列💎9折高丝onebykose、​展开全文c,4347337184709383,0,0,0
72,_HiraiYeon_,福建泉州,female,Lv.4,1235,155,1532,2019-02-03 13:46:00,2019-03-19 19:37:00,feed,//@功课菌:黛珂白檀眼唇卸，TheGinza卸妆油，欧莱雅SOURCE护发素，瑞妍洁面，资生堂DProgram敏感话题洁面，LAMER浓缩精华，LAMER精粹水，LAMER面霜，ALGENIST唇部精华，资生堂安耐晒，Sepai城市防晒，AWAKE防晒，CharlotteTibury魔法面霜，CPB妆前乳，ZELENS遮瑕笔，兰蔻菁纯粉霜，,4347199573574798,0,0,0
73,十四点,北京朝阳区,male,Lv.46,778,138404,4424,2019-03-07 13:07:00,2019-03-19 19:37:08,feed,尽管资生堂中国去年业绩大涨33%，其实这几年也收掉不少牌子，其中包括彻底死亡的中国特供日本药妆D-Q蒂珂，开架功能性品牌be彼嘉。另外水之印aqualabel，和心机彩妆maquillage也默默退守日本本土。其实曾经和ZA专柜摆在一起的男士品牌UNO也收掉过一阵子，不过最近又回来了。也有新牌子要进来，日本敏​展开全文c,4347193861403989,4,23, 12
74,萌萌哒小舞海外go,上海虹口区,female,Lv.48,357,4380,15893,2019-03-07 12:57:00,2019-03-19 19:37:11,feed,🇯🇵日本资生堂敏感肌专用D-program系列，强烈推荐！和Theginza一样，不出口其他国家，只在日本专柜有售，针对问题性肌肤的专业调理品牌。黄色系列（油性肌起痘），蓝色（混合性肌反复失衡），粉色（超干性肌发红敏感）紫色（老化型干燥失衡）敏感皮妹子专用​,4347191260391501,0,0,0
75,日本海淘帮,北京东城区,female,Lv.48,239,189859,87974,2019-03-07 12:25:00,2019-03-19 19:37:14,feed,#日淘#日亚【资生堂d-program敏感话题柔顺泡沫洁面乳】泡沫丰富细腻温和，不紧绷不干燥。清洁力度也同样好，帮助肌肤恢复水油平衡。2700日元，下单返25积分，相当于返点后2675日元（约161元）O网页链接O2018年最新日本亚马逊海淘攻略:amazon.co.jp最详细的下单流程（window电脑可用baidu浏览器PC版打开日亚）​,4347183274169112,0,0,0
76,喋喋不休的狮子座6,上海长宁区,female,Lv.9,166,104,296,2019-03-07 00:41:00,2019-03-19 19:37:17,feed,最近老是被maruちゃん苏到，不管是以前老歌里的声音，还是新专里的搞怪，maruちゃん真是个可爱的人呀*^o^*，资生堂爸爸赶紧找maruちゃん代言dprogram吧，我一定二话不说全套换。#関ジャニ∞#​,4347006232895900,0,0,0
77,资生堂日本watashiplus,no location,female,Lv.4,37,105376,1249,2019-03-06 18:54:00,2019-03-19 19:37:21,feed,为敏感肌设计的美白护肤品诞生了！dprogram是资生堂旗下专为敏感肌设计的护肤·彩妆综合品牌。2019年4月21日，将推出“专为敏感肌设计”的美白护肤系列“WHITENINGCLEAR”。每逢季节变化、生活作息改变，或是在生理期前心情紧张不安的时候，肌肤容易出现干燥、泛红或起痘等问题。d​展开全文c,4346918756678249,6,11, 17
78,回-忆过--去,广东广州,male,Lv.9,87,16,116,2018-09-18 20:46:00,2019-03-19 19:37:27,feed,Repost,4346654033126851,0,0,0
79,木之本樱198408,辽宁沈阳,female,Lv.12,174,99,118,2019-03-05 18:55:00,2019-03-19 19:39:07,feed,敏感肌妹子看过来[勾引]资生堂dprogram共有四个系列水乳，一定有一款适合你，怕用了敏感浪费银子？没关系，他家有旅行装，保证你试了就会入整套哦O掐指一算，又到了一年中的敏感高发季节​,4346556671014299,0,1,0
80,旭一文字,no location,male,Lv.48,269,11450,24493,2019-03-05 11:56:00,2019-03-19 19:39:11,feed,今日🆕资生堂d系列敏感保湿水乳日本资生堂旗下的口碑之作dprogram以调理机能著称。粉色系列以温和，专门针对“超干发红大敏皮”的肌肤，主打温和补水，解决肌肤的缺水症，并能让发痒、发红、血丝明显等干性肌应激症状得到舒缓，让肌肤恢复稳定的状态日本代购直邮资生堂d系列敏感话题干燥肌保湿化妆水+乳液粉色​,4346451351605534,0,0,0
81,旭一文字,no location,male,Lv.48,269,11450,24493,2019-03-05 11:56:00,2019-03-19 19:39:15,feed,今日🆕资生堂d系列抗老化水乳资生堂新dprogram系列以温和、防止敏感著称，在日本药妆里可是鼎鼎大名噢！紫色可以增加肌肤的弹力和透明感，让肌肤更加饱满。“用完脸很水润，皮肤也更有弹性了。”，“细纹真的变淡了，皮肤也有那种Q弹的感觉。”而且没有香料添加，大敏皮也可以安心使用。​展开全文c,4346451163160774,0,0,0
82,谁也找不到我哇,海外新加坡,female,Lv.9,369,73,442,2019-03-04 21:35:00,2019-03-19 19:39:18,feed,记录一下最近在脸上的购物分享1.资生堂悦薇铂翠粉底液（几乎全网无测评盲买价格不太美好但妆效感人夏天适合带妆八小时后嘴周会轻微浮粉ps完全液体状流动性奇强）2.雅诗兰黛dw粉底1c1（日常回购）3.苏菲娜隔离（这个隔离真的是我的本命隔离但是用量超快最多一个半月这次购买了台版试一下​展开全文c,4346234456398661,0,9,0
83,liyazai,广东惠州,female,Lv.22,331,285,3247,2019-03-03 15:40:00,2019-03-19 19:39:23,feed,我关于花的梦一个是铃兰、铃兰的花语是幸福归来、就是当初宋慧乔和宋仲基结婚时、乔妹的手捧花、有段时间对花很痴迷研究过一些名人结婚时的捧花、但是这货贵的可以而且全身有毒、不能吃的啊、另一个是四叶草、像小的时候看了《薰衣草》、你也会在学校门口的小店花几块钱买个同款的玻璃​展开全文c,4345782788519866,0,1, 5
84,好喜欢吃回锅肉,其他,female,Lv.39,325,421,995,2019-03-02 22:11:00,2019-03-19 19:39:27,feed,#空瓶记#🎀p1珂润敏感肌乳液，适合敏感皮，但是完全不保湿，夏天用可以。🎀p2巧克力味的牙膏，每次用都想吃。🎀p3曼丹的眼唇卸妆，特别好用。瓶子被我用来装衣领净了。🎀p4依泉喷雾，很细，挺好用的，和理肤泉差不多吧。🎀p5资生堂d-program的蓝色乳液，比珂润好用，但是还是不太保湿​展开全文c,4345518781667238,0,11, 3
85,晚来天欲雪ys,海外美国,female,Lv.30,18,135,864,2019-03-02 14:01:00,2019-03-19 19:39:34,feed,【资生堂dprogram】买的黄色油痘皮的夏天时用着觉得没感觉秋天觉得正好冬天觉得有些干倒是无功无过我这种敏感肌用着没过敏就是好东西了不会回购了​,4345395469949329,0,24,0
86,SUGI藥局,no location,female,Lv.5,35,21360,197,2019-03-02 12:22:00,2019-03-19 19:39:37,feed,【花粉季节的好选择】日本的花粉季节又开始了，鼻黏膜、眼睛受花粉的连番攻击，发痛发痒，十分难受。大家可以试一下下面的这些对抗花粉的神器，轻轻一喷，即可隔离花粉、细菌等，还你一个清爽的呼吸环境。对柳絮粉尘等都适用哦~1资生堂dprogram隔离花粉尘保湿喷雾2CARTECLINITY可​展开全文c,4345370497017138,4,0, 7
87,阡陌Mitty_,上海,female,Lv.48,1419,483,13204,2019-03-02 11:21:00,2019-03-19 19:39:41,feed,mikimotocosmetics的珍珠精华保湿面膜真的好用到炸！平时的话资生堂dprogram的qq保湿精华面膜也不错，三到五分钟就能很好的吸收这两个的存货用完之后，准备再入手hacci的面膜还有pola的局部美白面膜试试看面膜选择千千万，千万要对得起自己的脸啊……​,4345355182868732,0,0,0
88,豁达_围巾101f,甘肃,male,Lv.12,304,124,203,2019-03-02 09:08:00,2019-03-19 19:39:47,feed,击退夏季三大肌肤问题！1.毛孔粗大：夏季过剩皮脂分泌促使毛孔扩张，这时要选有收敛、控油效果的护肤品。2.痘痘纵横：角质堆积、皮脂分泌过剩都会造成毛孔阻塞，形成粉刺、痘痘，所以角质护理和平衡油脂分泌是战痘的关键。3.肤色变黑：保持白皙肌肤防晒一定要做好，然后辅助美白产品击退黑色素​展开全文c,4345321901114018,0,0,0
89,旧飞机记,其他,female,Lv.9,486,157,4236,2019-02-03 13:46:00,2019-03-19 19:39:52,feed,//@功课菌:黛珂白檀眼唇卸，TheGinza卸妆油，欧莱雅SOURCE护发素，瑞妍洁面，资生堂DProgram敏感话题洁面，LAMER浓缩精华，LAMER精粹水，LAMER面霜，ALGENIST唇部精华，资生堂安耐晒，Sepai城市防晒，AWAKE防晒，CharlotteTibury魔法面霜，CPB妆前乳，ZELENS遮瑕笔，兰蔻菁纯粉霜，,4344987712173002,0,0,0
90,小L专属空瓶记,其他,female,Lv.4,2,11,37,2019-02-28 17:47:00,2019-03-19 19:39:56,feed,#空瓶记##好用物分享##平价好物推荐##资生堂dprogram##卸妆油#120ml，150RMB左右（两年前价格，现在不知价格）。质地轻薄，卸的也干净。透明无色，基本无味的。也不会油腻，物超所值，很喜欢了。推荐​,4344727530469526,0,0,0
91,大妞日代-微信43891819,海外日本,female,Lv.4,6,142,2164,2019-02-27 12:20:00,2019-03-19 19:41:00,feed,Dprogram资生堂专柜旗下敏感肌专用一个低调却又特别牛的牌子和Theginza一样不出口其他国家‼️只在日本有售‼️针对问题性肌肤的专业调理品牌💛黄色系列（油性肌易起痘）💙蓝色（混合性肌水油不平衡）💗粉色（超干性肌发红敏感）💜紫色（抗衰去皱纹保湿）以上系列蓝色跟紫色分清爽、滋润​,4344282993739825,0,0,0
92,竹内柚子膏,其他,female,Lv.23,177,209,864,2019-02-27 09:00:00,2019-03-19 19:41:03,feed,资生堂d-program敏感肌防晒乳一款让我哭泣的防晒乳涂上感觉自己一下子恢复了往日的白让我在肤色恢复期也能自信出门（这个小奶瓶款适合干皮或者不油也不干的皮，大油田移步软管装）​,4344232703180316,0,2, 1
93,RineVa,海外美国,female,Lv.7,510,217,1233,2019-02-03 13:46:00,2019-03-19 19:41:05,feed,//@功课菌:黛珂白檀眼唇卸，TheGinza卸妆油，欧莱雅SOURCE护发素，瑞妍洁面，资生堂DProgram敏感话题洁面，LAMER浓缩精华，LAMER精粹水，LAMER面霜，ALGENIST唇部精华，资生堂安耐晒，Sepai城市防晒，AWAKE防晒，CharlotteTibury魔法面霜，CPB妆前乳，ZELENS遮瑕笔，兰蔻菁纯粉霜，,4343589792685153,0,0,0
94,Raku桑,广东,male,Lv.9,79,43000,51,2019-02-25 13:10:00,2019-03-19 19:41:07,feed,Raku的日本之旅礼物来啦！还是老规矩：关注+转发并@一位好友就可以抽到一份礼物！💰💰💰一共10份礼物哦，3月12开奖。🎁🎁🎁一等奖：白凤堂腮红刷。二等奖：资生堂dprogram防晒隔离。三等奖：资生堂唇膏codered。四等奖：visee膏状腮红（分别有两位幸运名额）。五等奖：viseer​展开全文c,4343570775790250,978,479, 386
95,叮当爱红茶奶酥不爱铜锣烧,上海浦东新区,female,Lv.31,679,445,1501,2019-02-24 16:32:00,2019-03-19 19:41:10,feed,@空瓶记图1资生堂红腰子精华这个容量的还是俄罗斯代购价格最美好等到我用完了才知道这个是基底精华需要再加其他精华一直以来都是用它然后直接加面霜但是也没有觉得哪里不对图2汉高立式牙膏不知道第几只了家里囤货好像快消灭完了图3资生堂dprogram洗面奶泡沫丰富洗​展开全文c,4343259323003229,0,0, 1
96,我是小叶日本代购,海外日本,female,Lv.4,203,177,280,2019-02-24 15:23:00,2019-03-19 19:41:12,feed,资生堂dprogram系列化妆水和乳液买家秀敏感肌专用系列2日本·东京​,4343241858256060,0,0,0
97,二陈卵子,海外美国,female,Lv.43,3031,580,6485,2019-02-03 13:46:00,2019-03-19 19:41:16,feed,//@功课菌:黛珂白檀眼唇卸，TheGinza卸妆油，欧莱雅SOURCE护发素，瑞妍洁面，资生堂DProgram敏感话题洁面，LAMER浓缩精华，LAMER精粹水，LAMER面霜，ALGENIST唇部精华，资生堂安耐晒，Sepai城市防晒，AWAKE防晒，CharlotteTibury魔法面霜，CPB妆前乳，ZELENS遮瑕笔，兰蔻菁纯粉霜，,4343215651950180,0,0,0
98,功课菌,其他,female,Lv.46,570,570401,11915,2019-02-03 13:46:00,2019-03-19 19:43:13,feed,黛珂白檀眼唇卸，TheGinza卸妆油，欧莱雅SOURCE护发素，瑞妍洁面，资生堂DProgram敏感话题洁面，LAMER浓缩精华，LAMER精粹水，LAMER面霜，ALGENIST唇部精华，资生堂安耐晒，Sepai城市防晒，AWAKE防晒，CharlotteTibury魔法面霜，CPB妆前乳，ZELENS遮瑕笔，兰蔻菁纯粉霜，,4343190636871500,6,0, 19
99,锅崽崽_JP,海外日本,female,Lv.17,169,397,1461,2019-02-23 12:47:00,2019-03-19 19:43:16,feed,从去年孕后期开始下巴这一片的痘就没停过。倒不是那种一大片一大片的红肿发炎痘痘，但就是下巴这里冒一颗，那里冒一颗。这一颗下去了，停个一两天那又冒出一颗，就一直在循环。这次回日本，家里的水乳也用完了，就直接去买了一套资生堂dprogram的黄色水乳。这牌子就是主打敏感肌的，黄色是针对​展开全文c,4342840165249049,0,0,0
100,刘二二人肉正品专柜日本韩国代购,浙江,female,Lv.34,602,234152,10552,2019-02-22 08:48:00,2019-03-19 19:43:18,feed,资生堂Dprogram这个系列只在日本发售基础水乳搭配，专门针对「油性肌起痘」、「混合性肌反复失衡」、「超干性肌发红敏感」、「老化性干燥失衡」四种常见不稳定皮肤症状，专业调理，集中改善，使皮肤恢复并保持正常稳定饱满的状态，持续水油平衡。特别推荐哦！而且价格也不贵！​,4342417748871582,0,0,0
101,我是小叶日本代购,海外日本,female,Lv.4,203,177,280,2019-02-20 13:24:00,2019-03-19 19:43:22,feed,资生堂dprogram系列买家秀2日本·东京​,4341762321600097,0,0,0
102,庞老板是大胖子日代小铺,其他,female,Lv.16,216,175,1198,2019-02-20 09:36:00,2019-03-19 19:43:24,feed,上新！大萌毛推荐的敏感肌都能用的Dprogram隔离它在国内不怎么火，但是网评说他是资生堂家的沧海遗珠哈哈哈～​,4341705060865765,0,1,0
103,起航转运,no location,male,Lv.27,193,1593,2263,2019-02-20 08:26:00,2019-03-19 19:43:26,feed,#日亚海淘#ELIXIR怡丽丝尔是资生堂旗下的品牌，排位基本在dprogram之上，revital悦薇之下，主要针对25岁以上的轻熟女研发，既满足了轻熟女皮肤所需要的多种营养，价格又不算太高。这个牌子特别注重抗氧化、修复肌肤弹性，非常适合轻熟女初抗老使用。非常清爽的啫喱质地。O网页链接​,4341687457216008,0,0,0
104,要健康开心呀,湖北武汉,female,Lv.30,415,219,406,2019-02-19 22:06:00,2019-03-19 19:43:28,feed,武汉感觉下了一个月的雨了自从蹊去上学我就每天闷在家了终于可以在家里跑步锻炼啦🏃‍♀️给自己也来一点小激励吧这个月也就是二月份每天坚持种树看书📖就奖励任意一件东西我的草单是：tf眼影01toofaced的蕾丝眼影盘优衣库小公主系列tshirt紧身舒服的牛仔裤水乳一套800以内吧健康水​展开全文c,4341531344840239,0,6, 2
105,未来的温妍,其他,female,Lv.9,80,222,1075,2019-02-18 20:30:00,2019-03-19 19:43:31,feed,温妍的美妆专栏|day12今日分享，资生堂旗下dprogram定妆喷雾。已空瓶，我一般是带妆觉得皮肤干的时候才用，k市一年四季都·很·干·燥，白天必须补水防止过干浮粉。这个喷雾水中还带点精油成分，有效锁水，喷出来水雾很细也没有显的很油。dprogram全系都是无香料无防腐剂添加，敏感肌也能用，我还用​展开全文c,4341144849194410,0,6, 3
106,日本最潮FM-Channel,海外,female,Lv.4,125,58,146,2019-02-18 08:27:00,2019-03-19 19:43:33,feed,#日本美妆##保湿喷雾#来自美容人士的推荐：资生堂的Dprogram的喷雾感觉不错，含有精华油的保湿喷雾，让皮肤有种被保护的感觉，可以缓解空调等带来的皮肤干燥，也可以帮助隔绝空气中的污染和花粉，低刺激的配方，让敏感肌也可以安心使用，感觉在春天里是十分需要的呢！2日本·东京​,4340962694104104,0,0,0
107,网上小玖,北京东城区,female,Lv.9,880,211,2514,2019-02-17 23:15:00,2019-03-19 19:43:41,feed,资生堂dprogram敏感话题蓝色¥235.00日本资生堂dprogram敏感话题蓝色系列，肌肤嘭起来​,4340823828993517,0,0,0
108,网上小玖,北京东城区,female,Lv.9,880,211,2514,2019-02-16 22:45:00,2019-03-19 19:43:45,feed,资生堂dprogram敏感话题蓝色¥235.00日本资生堂dprogram敏感话题蓝色系列，肌肤嘭起来​,4340453891607056,0,0,0
109,大可离不开紫薯君,其他,female,Lv.43,643,1207,6480,2019-02-16 22:22:00,2019-03-19 19:43:50,feed,资生堂dprogram这个水真的好好用啊，蹭我妈的用了一下真的就擦了水一个小时过去了脸完全不干，图2是我爸妈在厨房地上晾的袜子，草莓太好吃了​,4340448271157558,0,21, 4
110,今天阿曼达翻白眼了吗,湖南株洲,female,Lv.45,372,1031,7979,2019-02-16 13:05:00,2019-03-19 19:43:55,feed,资生堂dprogram洗面奶，看首页年度爱用里有提到就买了，在此之前我用过百元出头最爱洁面是sofina弹力洁面乳。和sofina不同，这根dprogram是皂基加氨基酸洁面，所以洗感更干净更彻底，但不至于到搓盘子的地步。dprogram是资生堂旗下针对敏感问题皮肤的产品线，功能专一有效，成分精简，包装简洁，这​展开全文c,4340308034426626,0,2,0
111,墩布挖白菜,no location,female,Lv.48,886,560016,238570,2019-02-15 22:33:00,2019-03-19 19:44:00,feed,dprogram敏感肌系列蓝色水油平衡乳液RI清爽型100ml199O网页链接水油平衡，提亮肤色，资生堂旗下，敏感肌专属系列~L墩布挖白菜的秒拍视频​,4340088483137645,0,0, 23
112,我是山大jane,广东广州,female,Lv.39,1660,816,4154,2019-02-13 23:03:00,2019-03-19 19:44:03,feed,安利日本资生堂旗下的dprogram精华，这货是敏感肌专用，不同颜色对应不同肤质，黄色抗痘，这个抗痘精华维稳去红(大红肿痘痘)一级棒，非常清爽，国内没有专柜……早知道在日本药妆店多拿几支​,4339371371212363,0,5,0
113,肥鼠日本代_购,广东佛山,female,Lv.9,1044,788,2092,2019-02-13 16:22:00,2019-03-19 19:44:06,feed,资生堂dprogram,4339308259947335,0,0,0
114,卍岁娘,海外日本,female,Lv.48,1525,165280,6829,2019-02-13 16:22:00,2019-03-19 19:44:08,feed,#大萌毛化妆品#资生堂敏感肌专用品牌dprogram妆前和蜜粉，这是我的表妹推荐给我的，说实话（表妹别打我），我一开始看到这个隔离，我是嫌弃它的，图8可见，它长得很黄！！！我是偏白的皮肤，第一次看到我都快怀疑人生了……冷静了一下，我想到两点：第一，植村秀慕斯隔离有很多种颜色，黄黄的却是给​展开全文c,4339270300641251,61,236, 215
115,LILI莉丽日本代购,海外日本,female,Lv.14,241,344,3439,2019-02-13 14:01:00,2019-03-19 19:44:11,feed,「dprogram」以资生堂历时40年的敏感肌研究为基石，品牌下的所有产品只添加严选的成分，实现肌肤低刺激设计。改善肌肤问题的反复发生，在安护敏感情绪和不安定肌肤的同时，养成理想美肌。「安护“敏感”，养成“美肌”——dprogram安肌心语」4种颜色对应不同肌肤问题！敏感肌肤的可以尝试~​,4339234955477992,0,1,0
116,我看谁还能找到我,其他,male,Lv.9,297,73,1983,2019-02-13 01:36:00,2019-03-19 19:44:15,feed,从11月份开始吃维胺脂，吃了三个月，期间实习的时候工作日化妆，作息还算正常，烂脸总算控制住了。第二个月开始每隔几天敷芙清，药膏涂班赛、百多邦、博乐达水杨酸、维A酸乳膏。戒糖戒奶戒油腻。后续护肤一切从简，我用的是科颜氏金盏花水+资生堂dprogram黄色乳液，冬天用都还行（因为我就算在冬天也​展开全文c,4339047557801478,1,0,0
117,乾乾有只猫,辽宁沈阳,female,Lv.8,371,1379,68,2019-02-11 20:52:00,2019-03-19 19:44:18,feed,1⃣️资生堂D系列/dProgram洗面奶之前我用黛珂精致洁面乳过敏了然后就一心想找一个成分特别好无添加的洗面奶功课了特别多最后选了这一款资生堂的洁面我之前也用过几款给我的感觉就是洗完了有些紧绷对于干皮来说并不是很喜欢这款完全不会有紧绷的感觉而且清洁力特别好洗完脸一种刚做完清​展开全文c,4338613494117767,0,0, 3
118,搞去念三_,江苏,female,Lv.4,18,1,7,2019-02-11 15:41:00,2019-03-19 19:45:33,feed,#空瓶记#🍊一月空瓶1.Innisfree眼唇卸2.Regenerate美白牙膏3.城野医生EGF精华4.雅漾柔肤水5.Alternabamboo护发喷雾6.资生堂d-program黄色乳液7.旁氏米粹洗面奶8.Fancl卸妆油​,4338535375452973,0,0,0
119,绿野仙踪Philly,海外,female,Lv.4,5,2,13,2019-02-10 22:17:00,2019-03-19 19:45:36,feed,资生堂Dprogram：上个月用完了蓝色的水乳系列。蓝色适合混合型皮肤，用起来感觉挺好的。虽然水乳容量不一样，但是刚好一起用完。​,4338272690174790,0,1,0
120,lllaan_,其他,female,Lv.4,7,44,120,2019-02-10 20:47:00,2019-03-19 19:45:38,feed,混油皮水乳资生堂dprogram蓝色系列1号双1⃣️1⃣️买的真的无敌耐用了感觉能用到3月多(这套水乳我的确不算是大把拍的盆友但是能满意日常补给还是蛮耐用的...125ml➕100ml预计4-5m消耗完​,4338249886026482,0,3,0
121,是wasabi啊_,海外,female,Lv.9,61,12,63,2019-02-09 02:38:00,2019-03-19 19:45:41,feed,美ST2019年3月号春季新品发售时间表#SUQQU2019春季新品##资生堂dprogram新唇蜜##资生堂碧丽妃新品水乳##第一三共遮瑕膏##lunasol2019情人节限定##资生堂新透白盼丽风姿新更新##咖啡豆新款润色隔离##nars新款限量红色睫毛膏#​,4337613563948470,0,0, 1
122,金韩彬脸上的创可贴,上海,female,Lv.4,216,60,573,2019-02-07 11:29:00,2019-03-19 19:45:43,feed,记住！脸部防晒还有第一医院二氧化钛一个喷雾一个安耐晒顶多再买个喷雾用完这堆小样去武汉早上雅漾喷e乳晚上黛珂全部用完再买资生堂dprogram咸鱼开始卖一点东西面膜啦不用的水​,4337022430250803,0,0,0
123,Echo__sssss,海外,female,Lv.9,56,39,83,2019-02-05 19:18:00,2019-03-19 19:45:45,feed,过年最心累之一过敏今天也是资生堂女孩，dprogram系列我觉得很温和，修复力很棒，敏感皮可以备一套。后悔前阵没有囤货，如今没得用。​,4336415708162797,0,0,0
124,小L专属空瓶记,其他,female,Lv.4,2,11,37,2019-02-05 12:34:00,2019-03-19 19:45:47,feed,#空瓶记##资生堂dprogram##洗面奶推荐#100多的价格，150g，算是很高性价比了。很适合敏感肌，泡沫没有很多。但是洗起来很舒服，也很耐用。十分推荐。​,4336313962079320,0,0,0
125,FindJapan_Beauty,海外日本,female,Lv.14,275,60021,1702,2019-02-05 10:18:00,2019-03-19 19:45:57,feed,#FJ分享#dprogram是资生堂高端系列敏感肌专用系列这款洗面奶低刺激而且非常温和，没什么味道，不含防腐剂，酒精，矿物油，无香料，无着色，它的泡沫非常丰富洗的也非常干净（不能和那些油皮用或者去角质用的洗面奶比），洗完一点不紧绷，非常舒服！敏感肌的宝宝一定试起来！​,4336279598401417,12,35, 32
126,土豆你个番西茄,北京东城区,female,Lv.18,368,299,1270,2019-02-03 20:21:00,2019-03-19 19:46:03,feed,#我在用的水之印#已投票很早都知道资生堂d了奈何国内买不到托朋友找代购在日本买对于敏感皮来说是亲妈我当然会推荐朋友买资生堂dprogram现在我妈妈用的是紫色针对老化型皮肤敏感我冬天用粉色滋润款夏天用蓝色水油平衡款家里空瓶无数瓶看官博介绍这个品牌作为中奖绝缘体的我非常想中奖看我🙏​展开全文c,4335706711483450,1,1, 1
127,日本代购各类品牌护肤品,海外日本,female,Lv.22,219,15166,1177,2019-02-01 19:07:00,2019-03-19 19:46:08,feed,资生堂dprogram日本敏感肌品牌不少，但能把肌肤敏感问题研究这么透彻的，可能也只有dprogram了。这个品牌已经在日本很火了，是@COSME大赏的获奖常客，是资生堂研究敏感肌长达40年的结晶，日本很多皮肤科医生都推荐哦！​,4334963191029336,0,0,0
128,日本代购各类品牌护肤品,海外日本,female,Lv.22,219,15166,1177,2019-02-01 19:05:00,2019-03-19 19:46:10,feed,资生堂dprogram图一：敏感防晒抗雾霾轻薄BB霜SPF40PA+++40ml17年上半年cosme大赏的成员和新品，增加了润色功能，修正肤色，遮住毛孔，打造日系自然妆感。图五：日用保护防晒美容液SPF40PA+++40ml不但具备金色防晒的功能，物理防晒还可以隔离污染紫外线花粉，同时具备美白稳定皮肤的功能，一​展开全文c,4334962867623132,0,0,0
129,黄鼠狼吃红薯,广东,female,Lv.13,2033,335,1881,2019-01-18 14:36:00,2019-03-19 19:46:14,feed,我参与了@资生堂日本watashiplus发起的投票【你知道dprogram吗？】，我投给了“以前就在日本店铺里看到过”这个选项。你也快来表态吧~,4334566807913770,0,0,0
