,Title,Account,ID,Text
10,拯救敏感肌Curel珂润！,东京淘,ab735a258a90e8e1-6bee54fcbd896b2a-0a72eaaf47f8e775c2dfd2a695eb9634,"图文信息来自网络春季，夏季皮肤面临更多考验，每当这个时候女生们最多提起的就是护肤问题比如肌肤干燥，出油、过敏、冒痘痘......说到春季，夏季使用的护肤品相信不少MM都会选择补水保湿效果好的因为只有让肌肤吃饱水分才能够避免以上的这些问题说到日本保湿效果好的护肤品那就太多了比如药妆店的平价系列中MINON、碧柔、芙丽芳丝、薏仁水、肌研。。。都是保湿效果不错的产品但对于敏感肌的妹子来说选择护肤品可不能大意一定要选择无添加、或者含100%植物成分不过，最推荐的还是敏感肌专用的护肤品今天，就给MM们介绍一下被疯抢的一个牌子▼▼▼Curel 珂润Curel是花王旗下专门针对干燥敏感肌人群研制的一款护肤品品牌再不给肌肤带来刺激的同时能够全面呵护干燥肌肤！别看它不属于专柜大牌护肤品牌但人家在药妆店里的人气可是无人能比它可是敏感肌女生的大救星！下面就来看看Curel有哪些护肤好物吧！柔软啫喱状质地无需用力揉搓就可轻松涂抹开清爽不刺激不会给皮肤造成任何的负担泡沫持久丰盈彻底洁净汗水及油脂污垢同时保护肌肤内的天然保湿元素蕴含温和洁净成分不会对肌肤造成负担用后感觉舒爽水润有效预防干燥问题含有滋润成分蓝桉叶提取物可渗透至角质层内深度保湿调整肌肤不易受外部刺激影响光滑而充满滋润感这款乳液的滋润度很高配合化妆水使用保湿效果更好能够让肌肤充足喝饱水分彻底改善干燥问题从根本改善干燥敏感性肌肤醇厚滋润不黏腻有效缓解干燥及敏感症状能够充分渗透到角质层内保持丰盈弹润的滋润肌肤状态通过渗透角质层面膜配方修复皮肤薄弱的眼部角质层使眼部肌肤变得丰盈有光泽弱酸性，不含香料，色素及酒精真正无添加配方，纯物理防晒清爽易吸收的乳液型使用后肌肤保湿不干涩涂抹后无油腻感，透明不泛白解决了干燥性敏感肌肤的困扰秋冬季节唇部的保养同样重要这款润唇膏具有很好的保湿效果能够长时间保持唇部滋润有光泽温和清洁配方,有效洗净脏污有效保湿滋润，直达角质层深处减少肌肤压力，预防肌肤干燥有配合消炎剂有效成分我们是一群长期成活在日本的男男女女，正在用亲身经历，告诉你一个真实的日本。东京淘平台 :DONGJING_tao欢迎各种合作，欢迎添加小编微信"
11,【wishh!】门店最新海报！Curel、安耐晒、面膜精选优惠,香港购物宝典,ab735a258a90e8e1-6bee54fcbd896b2a-abd92be276d951140e3260f660587eab,"wishh 多款产品做优惠益街坊数量有限，售完即止▼【$88/件】Banila co. 保湿卸妆霜 (新版) 100ml【$59/件】德国 Balea 保湿浓缩精华安瓶【$114/件】Curel 润浸保湿乳液 120ml【$68/件】MEISHOKU 明色 美白抗皱W眼霜 30g【$33/件】SHISEIDO 资生堂洗颜专科 超微米洁颜乳【$85/件】ROHTO 乐敦製药 Melano CC 药用黑斑集中 保养美容液【$35/包】ARAX 可水洗立体口罩 3枚入【$82/件】SHISEIDO Anessa 资生堂 安耐晒 全新升级超防水美肌UV乳液 (2018) SPF50+ 
PA++++ 20ml【$64/件】Pelican 背部美白防暗疮喷雾 100ml- 九龙 -新蒲岗 wishh outlet九龙新蒲岗太子道东704号新时代工贸商业中心7楼电话：62961533营业时间：星期一至五: 上午09:30 – 下午07:30 星期六: 上午09:30 – 下午05:30旺角始创中心店九龙旺角弥敦道750号始创中心1楼119号舖电话：3140 6122营业时间：上午10:30 – 下午10:00旺角弥敦道店九龙弥敦道580号恆隆大厦地下6号舖 (登打士街口入)电话：2856 2011营业时间：上午11:00 – 下午10:30旺角中心店九龙弥敦道688号旺角中心1期地下G23号舖电话：2750 7668营业时间：上午11:00 – 下午10:30尖沙咀加拿芬道店九龙尖沙咀加拿芬道16号金辉大厦地下C舖电话：2612 2080营业时间：上午11:00 – 下午10:30黄大仙中心店九龙黄大仙正德街103号黄大仙中心UG层31号舖(大众书局对面)电话：2650 0034营业时间：上午11:30 – 下午09:30黄埔聚宝坊店红磡黄埔花园11期聚宝坊地库B1层B34A舖电话：2459 9967营业时间：上午11:30 – 下午09:30乐富广场店乐富联合道198号乐富广场1楼1163A舖电话：2252 3600营业时间：上午11:00 – 下午09:00秀茂坪店九龙观塘秀茂坪村秀茂坪商场地下15B舖电话：2812 9800营业时间：上午11:00 – 下午09:00- 香港 -铜锣湾波斯富街店香港铜锣湾波斯富街77-83号波斯富大厦地下A舖电话：2529 1618营业时间：上午11:00 – 下午10:30- 新界-天水围天泽店天水围天泽商场1楼108号舖电话：2771 9600营业时间：上午10:00 – 下午09:00天水围天耀店天水围天湖路2号天耀广场地下L040A号舖电话：2446 3320营业时间：上午10:00 – 下午09:30上水匯店上水龙琛路48号上水匯2楼203号舖电话：2812 9007营业时间：上午10:00 – 下午10:00屯门蝴蝶广场店屯门湖翠路1号蝴蝶邨蝴蝶广场L1层R120号商舖电话：2446 1113营业时间：上午11:00 – 下午09:00将军澳都会马尺店将军澳景岭路8号都会马尺商场第2层L2-066号舖(大快活对面)电话：2348 4633营业时间：上午10:30 – 下午09:30将军澳广场店将军澳唐德街1号将军澳广场商场1楼1-140号舖电话：2178 2383营业时间：上午10:30 – 下午09:30马鞍山广场店马鞍山西沙路608号马鞍山广场 L2层278号舖电话：3524 7399营业时间：上午10:30 – 下午10:00一切价钱以店舖展示为准部分货品只限指定店舖发售数量有限，先到先得，售/送/换完即止公众号菜单栏回复“莎莎”莎莎价值$390电子优惠券免费领取!更多香港购物优惠资讯尽在“香港购物宝典”微信公众号（长按二维码就能关注我们啦）右下角，您点一个小编工资涨1毛  投稿 & 合作 & 建议 & 联系  合作QQ | 2355734591合作电话 | 400-9999-087"
12,4月28日，珂润Curel登陆礼阁仕！,礼阁仕LINCOS,ab735a258a90e8e1-6bee54fcbd896b2a-eaefdf6e56846cfae4742983022975c8,Curel是日本花王旗下专为敏感肌设计的品牌，创始于1999年。作为专门针对干燥性敏感肌肤的Curel品牌的诞生，与花王持之以恒的皮肤科学研究十分不开的。拥有三十年皮肤研究经验的日化巨头花王，是最早着眼于研发肌肤角质细胞间存在的脂质“Ceramido神经酰胺”的化妆品品牌。2011年珂润产品全新登录中国，针对干燥性敏感肌肤的药妆品牌珂润，产品覆盖身体护理、脸部护理、头发&头皮护理，低刺激配方产品，有效守护及补充肌肤所需成分“神经酰胺”。
13,【感恩申领】Curel感恩季一路走来，感恩有你11.26-11.30,Curel珂润,ab735a258a90e8e1-6bee54fcbd896b2a-22f148ad025643e1cbc5424e1af1acaa, 因为有你，父母。始终在身后默默注视，成长之路上前方的黑暗我无所畏惧。 因为有你，爱人。始终在身边执子之手，漫漫人生长路上平淡的滋味也幸福。 因为有你，朋友。始终在周围比肩而立，奋斗路上的荆棘坎坷也能坦然前进。心存感恩，深情无限。心存感恩，只因有你。【活动时间】2014年11月26日 -- 2014年11月30日【参与方式】STEP 1  关注珂润官方微信 STEP 2  回复关键字“珂润感恩季”为身边需要感谢的人申领Curel好礼吧【活动奖品】润唇膏1名   价值78元护手霜1名   价值98元身体乳1名   价值148元
14,curel珂润合集,爱改名的狸酱,ab735a258a90e8e1-6bee54fcbd896b2a-0aaaa74428d97c81b370e6e48c0532f6,写写最近比较经常用的几样Curel单品，我也算是他家脑残粉辣，这些单品都是我自掏钱买的，没啥广告成分！我肤质混干，下面所有心得仅供参考，毕竟个体差异大，微博上很多Curel单品功课，大家多多对比参考！！！Curel日本花王旗下专为专门针对干燥性敏感肌肤设计的品牌。包括脸部护理、身体护理、头皮&头发护理的全身肌肤护理系列。外包装以简约为主，成分也非常简单，从根本改善干燥敏感性肌肤。不含酒精，色素，香料。非常温和！价格上也是非常亲民的！那么我们下面开始吧！Curel润浸保湿洗发水Curel润浸保湿洗发水，也是针对干燥敏感肌的，呈弱酸性，不添加香料和色素，对头皮非常温和，保护神经酰胺的同时清洁头皮以及发丝；这个洗发水意外的喜欢，外包装设计简洁干净清爽，洗发水透明啫喱质地，无色无味，起泡力很强，清洗的时候泡沫特别丰富，洗后很舒服，头发干净蓬松的同时又不会很干涩辣种。curel珂润泡沫洁面属于氨基酸系泡沫洁面，这个洁面的瓶口非常大，在泵子的顶部设计有个透明的盖子保护着，使用的时候把盖子拉开就可以，干净卫生。 洁面白色无味，泡沫蛮细腻但比较松散不算特别密实那种，最近很喜欢把它作为晨间洁面，两泵上脸就够了，温和的同时清洁力足够不会很过头，洗完没有紧绷感以及膜感，又不假滑；不过对油性肌肤来说清洁力可能会有所不足哦！Curel卸妆啫喱Curel当家明星产品之一，用了超多瓶的，价格也非常平价，囤起来毫不心疼；同样是无色素无香料无酒精，敏感肌的宝宝勇敢的上；透明啫喱质地，没有味道，切忌这个也是要干手干脸使用，上脸前挤一坨先在手心捂热一下再上脸会比较好推开按摩，不会拉扯皮肤，而且乳化的很快；洗后没有膜感，也不会紧绷；这款比较适合卸日常防晒以及轻薄底妆。缺点就是用量比较费，不到两个月就搞定一管！Curel面霜算是网红面霜辣，好评不断；外包装简洁，非常有质感，小小一罐，用量挺费的；几乎没什么味道，白色奶油质地，刚开始还担心会厚重油腻，但其实还好，这个季节上脸不油腻不厚重，涂抹开来很水润很容易吸收，几分钟之后再用手摸脸部感觉软软的；主打成分神经酰胺，而这个成分是能够修护皮肤屏障，对敏感皮特别友善！性价比很高的一款面霜！Curel保湿水乳这个水分为3个型号，1号清爽型，2号标准型，3号是滋润型。Curel保湿化妆水我这个是2号标准型，无色无味不含酒精，成分安全不刺激；清爽不粘腻的质地还是蛮讨喜，上脸没啥负担感；如果皮肤不适，敏感泛红之类的问题，用这个水敷一下，蛮舒服的，在一定程度上舒缓皮肤敏感不适的现象！Curel保湿乳液没有任何人工香味，不含酒精，与脸部皮肤的pH值一致的弱酸性。白色乳液状，质地比较稀，非常水润轻盈，上脸好抹开，吸收速度比同系列的化妆水还快，水润感的同时还不油腻，使用感很赞！在网上查了乳液主要成分为Ceramide神经酰胺与蓝桉叶提取物，而这两个成分极易被肌肤角质层吸收，能够从肌肤里层提升水润度，提高皮肤的屏障能力不易受外部刺激影响，从而还达到了抗敏的功效！我混干，这款乳液的保湿度对我来说还是够的，后续就不叠加保湿面霜！Curel美白水乳这个是中样套装，非常划算，很适合旅行的时候携带，使用感蛮不错的，已经回购了正装！美白系列的水乳，其中化妆水也是三个型号，I号清爽II号标准III号滋润；我入的是II号标准，回购正装也是也是II号的；水乳吸收度都很赞，用手拍即可，脸部呈现的那种柔软又水润的肤感，深得我心！至于美白方面，因为用的时间短，感触不是特别深，等我用完正装在具体repo！
15,【curel珂润】盛夏防晒保湿精选！乳液、精华低至85折！,香港购物宝典,ab735a258a90e8e1-6bee54fcbd896b2a-6b7915efab4ab94affe6669ba97ee092,盛夏防晒保湿精选各位小主记得要做好防晒准备抵御紫外线嘅侵害以及晒后为肌肤进行补水才能打造健康肤质～于6月22号至7月5号期间购买以下产品就有85折包括：- 轻透清爽防晒水凝乳液SPF30 PA+++- 轻透清爽防晒身体乳液SPF50+ PA+++- 润浸保湿淡纹精华注：本优惠适用于屈臣氏、万宁、莎莎及Colourmix发售详细门店地址可以点击文末“阅读原文”查看更多香港购物优惠资讯尽在“香港购物宝典”微信公众号（长按二维码就能关注我们啦）右下角，您点一个小编工资涨1毛  投稿 & 合作 & 建议 & 联系  合作QQ | 2355734591合作电话 | 0755-82180123
16,【Curel】春日特选优惠！紧致抗皱护理系列全线85折~,香港购物宝典,ab735a258a90e8e1-6bee54fcbd896b2a-6d1f9ca5328d158480c07e76e4ae4200,敏感肌的女生遇上春天潮湿天气时一样要做好深层保湿才可以预防细纹出现～由2018年4月6日至4月26日「紧致抗皱护理系列」全线销售点都会有85折优惠让你的肌肤保持紧致平滑~推广日期: 6/4 - 19/4指定门市: 九龙湾德福广场礼遇1. 购物满$350，即享$50即时折扣优惠;购物满$800，即享$180即时折扣优惠 (优惠不能同时使用并以折实价计算)礼遇2. 购买「轻透保湿底妆系列」产品可享85折优惠礼遇3. 购买「深层控油保湿面部护理系列」产品可享85折优惠 (优惠不包括：深层控油保湿套装与深层控油保湿泡沫洁面乳-迷你装)赶紧把小编我关注起来这样就不会漏掉最新的香港折扣啦~香港购物宝典（ID:hkgwbd） 长按关注我们，随时随地获取最新香港购物优惠！左下角，您点一个小编工资涨1毛你可能还想看点击图片可查看▲点击图片可查看▲
17,【Curel】润浸保湿护唇膏及全系列精华低至85折优惠~,香港购物宝典,ab735a258a90e8e1-6bee54fcbd896b2a-31942744f86b6b13f9441830db315afb,1. 水凝保湿乳液2. 润浸保湿护唇膏及全系列精华注：本优惠适用于以下屈臣氏、万宁、莎莎及Colourmix发售点击阅读原文可以查看地址详情！左下角，您点一个小编工资涨1毛  投稿 & 合作 & 建议 & 联系  合作QQ | 2355384727合作电话 | 0755-82180123   
18,【curel珂润】洁面及护理精选产品85折优惠,香港购物宝典,ab735a258a90e8e1-6bee54fcbd896b2a-82dd0bfe6c40cf332f0e68b3cb352784,【洁面及护理精选】搽上面嘅护肤品想吸收更好，清洁步骤好重要，先将毛孔裡面嘅污垢洗走，之后再用适合嘅精华保养，滋养效果自然事半功倍～Curél係9月15号至28号期间会送上一系列洁净保养嘅精彩优惠，想享受舒爽润泽嘅护肤体验?就唔好错过今次优惠喇!凡购买以下产品均可享85折优惠：1. 任何洁面产品2件2. 全系列精华註：本优惠适用于屈臣氏、万宁、莎莎及Colourmix发售。点击阅读原文查看具体门店地址 左下角，您点一个小编工资涨1毛最新优惠情报.崇光店庆提前了?!雅诗兰黛、YSL、SK2过百款化妆品套装五折起!半价入手New Balance、Adidas?九龙湾D-mop开仓大减价!▌图文编辑：香港购物宝典（hkgwbd）转载请注明来源▌素材来源：网络（如有侵权、请联系删除）▌商务合作：电话 0755-82180123  QQ 2355384715香港商家、品牌优惠，回复下面关键字，立刻查看！莎莎 | 万宁 | 屈臣氏 | 卓悦 | 雅施 | 卡莱美 | 崇光 | 一田百货 | 海港城 | 正生 | 楼上 | 华润堂 |...点击“阅读原文”打开新页面
19,【Curel】珂润水润亮白护理精选！保湿乳液、面霜精选产品85折,香港购物宝典,ab735a258a90e8e1-6bee54fcbd896b2a-320b7880a23461d6fa3516f2acebfcc7,1. 水凝保湿乳液、深层高效保湿面霜2. 润浸美白面部护理注意：本优惠适用于部分屈臣氏、万宁、莎莎及Colourmix发售。地址详情可以点击阅读原文查看哦~左下角，您点一个小编工资涨1毛最新优惠情报.神仙水、小灯泡、前男友~ SK-II 9月套装优惠大合集!The history of 后9月价格直降!入手最佳时机到啦~实拍SK-II、雅诗兰黛、科颜氏、资生堂等亚洲最低价▌图文编辑：香港购物宝典（hkgwbd）转载请注明来源▌素材来源：网络（如有侵权、请联系删除）▌商务合作：请加QQ 2355734613香港商家、品牌优惠，回复下面关键字，立刻查看！莎莎 | 万宁 | 屈臣氏 | 卓悦 | 雅施 | 卡莱美 | 崇光 | 一田百货 | 海港城 | 正生 | 楼上 | 华润堂 |...
20,【I❤curel】中奖名单,Curel珂润,ab735a258a90e8e1-6bee54fcbd896b2a-c373fdd8d4dc25d09be64427ffc25cf5,首先恭喜以下微信号粉丝中奖，感谢大家的踊跃参与：幸运奖1名：珂润控油保湿体验套装参与奖5名：保湿卸妆啫喱6g+控油保湿水8ml+控油保湿啫喱7ml※请以上中奖用户72小时内私信至微信号“姓名+手机+地址+邮编”，我们会在一周内派发奖品哦，因物流繁忙，可能有所耽搁，请大家耐心等待哦。
21,Curel珂润神经酰胺卸妆蜜、洁面、水乳面霜功课,宠爱药妆,ab735a258a90e8e1-6bee54fcbd896b2a-e421a023364176c7e4c69fac1b1a11a9,嗨喽，仙女们~今天跟大家来讲一下日本花王旗下的品牌Curel  珂润Curel是日本花王旗下专为敏感肌设计的品牌。Curel创始于1999年。专门针对干燥性敏感肌肤的Curel品牌的诞生，与花王持之以恒的皮肤科学研究是分不开的。花王是最早着眼于肌肤角质细胞间，存在的脂质“Ceramide神经酰胺”的化妆品品牌。现在太多的敏感肌干燥肌肤了，扒开日本开架护肤品的排名中，无非就是肌研、薏仁水、碧柔、芙丽芳丝、珂润、芳珂、MINON，敏感肌一定会爱上这个品牌：CUREL 珂润发现全系列都是敏感肌、干燥肌适用的产品，而且在日Cosme网站评价很高。功课之前，先给大家一篇功课，主要解释了为什么珂润是敏感肌亲妈！它又是如何修复肌肤屏障的！以下为功课部分选取，有需要看全文的可以去群里翻看：今天说说珂润。珂润的保湿系列的产品，包括水、精华、乳液还有美白的眼霜，以及防晒、泡沫洁面、卸妆啫喱，我基本都用过，可以说珂润家的铁粉了~尤其是面霜，从去年年底一直到现在就没有换过。✨珂润浸润系列成分分析🌟神经酰胺成分表中排第三位的鲸蜡基-PG 羟乙基棕榈酰胺是一种神经酰胺成分，这个位置可见此成分含量不低。而且这种成分应该是花王特有的技术，因为只在花王旗下的牌子，比如珂润、碧柔、sofina这些牌子里出现。神经酰胺是用来做什么的？脂质的三大组成部分：神经酰胺、胆固醇和游离脂肪酸。之前发过的Haba、Minon笔记下面，很多人都问，我皮肤敏感、有红血丝，用什么护肤品好？皮肤最重要的防御能力集中在角质层，我们角质层的防御武器主要有三个——角化细胞、脂质和皮脂，其中受伤后最难修复的就是脂质。所以如果你要修复皮肤屏障，最重要的就是恢复脂质的结构。所以，珂润独家的神经酰胺的成分，就特别适合填充受损的角质层的脂质，从而修复我们的皮肤屏障。不止面霜，这个成分在浸润保湿乳液和珂润的一款防晒里也有。🌟角鲨烷第二个活性成分，叫角鲨烷，在之前的Haba的笔记里也提到过。角鲨烷是如何修复屏障的呢？角鲨烷在吸收之后变成角鲨烯，然后转变为胆固醇。前面提到，胆固醇也是脂质的重要组成部分。所以角鲨烷是通过使皮肤产生新的胆固醇来修复屏障的。这两个成分——神经酰胺和胆固醇，都是和皮肤相同的成分，所以是真正能够被皮肤吸收的。这种跟皮肤相同的成分其实不多，通常在一些恢复性的乳霜里出现，常用于晒后修复和敏感护理。除了上面的两个，还有卵磷脂、甘油、透明质酸、氨基酸等等，它们都是真正可以渗透角质层，帮助细胞桥粒回复的成分。🌟蓝桉叶提取物&尿囊素除了强大的修复功能之外，珂润的面霜还添加了蓝桉叶提取物，这是一个抗敏感的成分，尿囊素也能起到一定的舒缓作用。所以，修复+舒缓，这款面霜干皮和敏感肌怎能不爱。下面让我们看珂润最受欢迎的护肤单品吧珂润洗发水珂润保湿洗发水，也是针对敏感肌的酸碱程度非常接近皮肤的弱酸性不添加任何的香料和色素保护神经酰胺的同时清洁皮肤包装设计简单干净洗发水透明啫哩质地无色无味，起泡力很强，清洁的时候泡沫也特别的丰富洗后非常舒适，头发蓬松的同时又不会很干涩珂润泡沫洁面近两年非常受欢迎的氨基酸系列洁面在泵子的顶部有透明盖子保护使用时拉开即可可以防止洁面溢出，也很方面卫生洁面无色无味，泡沫非常绵密两泵就足够洗脸了温和的清洁又不会造成皮肤干燥紧绷不假滑，适用于任何肤质最重要的是逗子觉得不用拿起泡网起泡超级方便珂润保湿化妆水化妆水分为三个型号一号：清爽型适合混合偏油和油性皮肤二号：标准型适合中性肤质三号：滋润型适合混合偏干和干皮肤质本次团购选择最受大家欢迎的2号水其他型号暂无哦无色无味不含酒精成分也是非常安全一点刺激也没有清爽不黏腻的质地使用感非常好上脸也没有负担感还可以湿敷缓解皮肤的不稳定引起的泛红现象珂润保湿乳液没有任何人工香味不含酒精，ph值和皮肤非常一致的弱酸性白色乳液状，质地稀薄，流动性适中上脸非常好推开，吸收也非常迅速水润不油腻，使用感超棒珂润保湿乳液不和化妆水一样分型号就只有一个型号主要成分为神经酰胺和蓝桉叶提取物这两个成分都非常容易被角质层吸收能够从皮肤里提升皮肤的水润度提高皮肤的防干燥能力偏油皮用了乳液就不用再叠加其他保湿面霜珂润卸妆乳珂润当家明星产品之一价格超可爱，用起来不心疼同样是无色素无香料无酒精敏感肌丝毫不用担心透明啫哩质地，没有任何味道切记一定要干手干脸使用，上脸前先在手心捂热再上脸比较好推开不会拉扯皮肤，乳化也非常快洗后不会有膜感卸日常妆和防晒没问题，眼唇还是需要专门卸眼唇的珂润保湿面霜这个应该大家都知道了算是珂润的网red好评也是一直没断过没有什么味道，白色奶油质地不会厚重油腻，混油秋冬也能用涂开非常水润很容易被吸收几分钟之后就觉得自己的脸软软的主打成分神经酰胺，能修复皮肤的屏障性价比非常高的一款面霜我家本来定了面霜的，不过很遗憾，没到货，所以这一团暂时没货哦curel 20日体验水乳4件套装 2号 3号 旅行套装这个是中样的套装，非常划算适合旅行携带2号中性3号滋润二号套装内容：卸妆啫喱30g+泡沫洗面奶90ml+3号特滋润化妆水30ml+30ml乳液三号套装内容：卸妆啫喱30g+泡沫洗面奶90ml+3号特滋润化妆水30ml+10g滋润面霜——————3月团品喜欢别错过
