,Account,Location,Gender,Rank,Follow,Follower,Weibo,FeedTime,GetTime,Type,Sentence,ParentMid,Share,Comment,Good
221,青岚best,None,None,None,None,None,None,None,None,comment,CBB,4313926445625004,None,None,None
222,宛若初生,None,None,None,None,None,None,None,None,comment,,4313926445625004,None,None,None
223,宛若初生,None,None,None,None,None,None,None,None,comment,答案就是CBB，一直都在用你，始终如一，不会过敏，不会干燥，皮肤也会越来越好！@Curel珂润,4313926445625004,None,None,None
224,暴瘦是我-_-,None,None,None,None,None,None,None,None,comment,cbb,4313926445625004,None,None,None
225,Cute_宝贝儿,None,None,None,None,None,None,None,None,comment,,4313926445625004,None,None,None
226,幸田实果子g,None,None,None,None,None,None,None,None,comment,珂润系列超好用,4313461276115661,None,None,None
227,带着顺宝逆风奔跑,None,None,None,None,None,None,None,None,comment,用得完吗,4312815663562062,None,None,None
228,筱筱萦-,None,None,None,None,None,None,None,None,comment,麻烦路过点赞下，谢谢,4312410993549444,None,None,None
229,航贺德芝,None,None,None,None,None,None,None,None,comment,敏感肌还好呀，我的现在都已经好了,4310945784439776,None,None,None
230,以波姬管,None,None,None,None,None,None,None,None,comment,敏感肌调理就好啦，我就是调理好的,4310945784439776,None,None,None
231,智恩的爹滴,None,None,None,None,None,None,None,None,comment,敏感肌好弄啊，我早就弄好了,4310945784439776,None,None,None
232,迈着猫步奔夕夕阳,None,None,None,None,None,None,None,None,comment,,4310945784439776,None,None,None
233,喜北少女,None,None,None,None,None,None,None,None,comment,,4310945784439776,None,None,None
234,范范范cclly,None,None,None,None,None,None,None,None,comment,您好，珂润用它您感觉可以增厚角质层吗，慢慢脸颊不泛红吗,4310945784439776,None,None,None
235,Fghklouy敏,None,None,None,None,None,None,None,None,comment,从小就是红血丝，家里人还说没事小孩都这样到现在才治好了,4310945784439776,None,None,None
236,布兰达日代,None,None,None,None,None,None,None,None,comment,12.7飞日本🇯🇵打扰啦,4309671198172958,None,None,None
237,小肥肥一只傻羊,None,None,None,None,None,None,None,None,comment,回复@Tomato_Ci:有待考究。,4309671198172958,None,None,None
238,Tomato_Ci,None,None,None,None,None,None,None,None,comment,又要浪费了,4309671198172958,None,None,None
239,GAME502,None,None,None,None,None,None,None,None,comment,,4308935508995086,None,None,None
240,Li_zhongQ,None,None,None,None,None,None,None,None,comment,,4308935508995086,None,None,None
241,LV14314,None,None,None,None,None,None,None,None,comment,死皮干皮这种东西是需要慢慢改善的，慢慢调理几个月就好,4308935508995086,None,None,None
242,刘小贱-Z,None,None,None,None,None,None,None,None,comment,越抹越年轻,4308935508995086,None,None,None
243,HeyJoydontmakeitbad,None,None,None,None,None,None,None,None,comment,回复@兔子胖先森:试试这个霜先,4308935508995086,None,None,None
244,SNOW卡卡,None,None,None,None,None,None,None,None,comment,回复@HeyJoydontmakeitbad:要去试,4308935508995086,None,None,None
245,兔子胖先森,None,None,None,None,None,None,None,None,comment,准备试试,4308935508995086,None,None,None
246,HeyJoydontmakeitbad,None,None,None,None,None,None,None,None,comment,回复@SNOW卡卡:真的是太好用了！我准备再买洗面奶啥的,4308935508995086,None,None,None
247,HeyJoydontmakeitbad,None,None,None,None,None,None,None,None,comment,回复@我是小姬姬姬姬姬姬姬姬姬:干皮好使，特别是霜,4308935508995086,None,None,None
248,SNOW卡卡,None,None,None,None,None,None,None,None,comment,昨天呢，有一个盆友跟你一样疯狂夸……奈何我是混油,4308935508995086,None,None,None
249,小柠檬卜酸,None,None,None,None,None,None,None,None,comment,回复@此间cijian:好呀好呀,4307772252630788,None,None,None
250,林俊杰现女友,None,None,None,None,None,None,None,None,comment,,4307772252630788,None,None,None
251,小柠檬卜酸,None,None,None,None,None,None,None,None,comment,回复@此间cijian:室友推荐的科颜氏，很滋润，我没用过珂润的面霜，不好对比,4307772252630788,None,None,None
252,林俊杰现女友,None,None,None,None,None,None,None,None,comment,回复@小柠檬卜酸:不喜欢芙丽芳丝的包装就选了这个😂觉得这个好看(●◡●)ﾉ科颜氏没用过好用吗,4307772252630788,None,None,None
253,小柠檬卜酸,None,None,None,None,None,None,None,None,comment,我也在用哎，不过面霜我用的是科颜氏，洗面奶是芙丽芳丝,4307772252630788,None,None,None
254,早晚安问候,None,None,None,None,None,None,None,None,comment,复制本条(a1HQbQsHySA)打开【手淘】即可,4306937505848440,None,None,None
255,J-J-triumph,None,None,None,None,None,None,None,None,comment,回复@imwhhui:哈哈，想到了一起,4306554871839254,None,None,None
256,imwhhui,None,None,None,None,None,None,None,None,comment,右上角贴纸让我想起了合肥地铁logo🙈,4306554871839254,None,None,None
257,liu淼儿,None,None,None,None,None,None,None,None,comment,我之前也脱发，现在已经好了,4306552196091976,None,None,None
258,VivianV0V,None,None,None,None,None,None,None,None,comment,回复@花开不败奈奈c:我家里有，用了后续上妆有点搓泥,4306552196091976,None,None,None
259,花开不败奈奈c,None,None,None,None,None,None,None,None,comment,sofina的小蓝瓶推荐你,4306552196091976,None,None,None
260,一只和花花说话的猫,None,None,None,None,None,None,None,None,comment,回复@李二美要早睡:看来我还不算干,4306178706116707,None,None,None
261,李二美要早睡,None,None,None,None,None,None,None,None,comment,,4306178706116707,None,None,None
262,HLimportant,None,None,None,None,None,None,None,None,comment,回复@一只和花花说话的猫:好哒，谢谢,4306178706116707,None,None,None
263,一只和花花说话的猫,None,None,None,None,None,None,None,None,comment,回复@今天完成任务了么专注么:官方旗舰店,4306178706116707,None,None,None
264,HLimportant,None,None,None,None,None,None,None,None,comment,能不能推荐一下店铺~,4306178706116707,None,None,None
265,一只和花花说话的猫,None,None,None,None,None,None,None,None,comment,回复@是脱发也要努力考研的顾静佳:dei啊！！！我去年就是科颜氏拯救的！！！,4306178706116707,None,None,None
266,-哪个静静,None,None,None,None,None,None,None,None,comment,,4306178706116707,None,None,None
267,楚芃芃,None,None,None,None,None,None,None,None,comment,我到现在还没发珂润客服真的倒人胃口,4306037600724599,None,None,None
268,桃子日代韩代,None,None,None,None,None,None,None,None,comment,,4306037600724599,None,None,None
269,一身软肉肉,None,None,None,None,None,None,None,None,comment,hhhhhhhhhhhh没有英文吗,4305919221628277,None,None,None
270,沒有引力-,None,None,None,None,None,None,None,None,comment,回复@润时雨:是可以，上面写着都能用，但是抹脸还是有点厚……,4305919221628277,None,None,None
271,润时雨,None,None,None,None,None,None,None,None,comment,身体乳也可以擦脸！,4305919221628277,None,None,None
272,尾巴五月,None,None,None,None,None,None,None,None,comment,我也在超气的！！！真的醉了,4305317552803607,None,None,None
273,未来也是孙先生的,None,None,None,None,None,None,None,None,comment,是直接擦还是要再擦别的,4304200995438417,None,None,None
274,桃子味的松鼠,None,None,None,None,None,None,None,None,comment,请问面霜底部编码是喷墨印刷还是刻字,4304200995438417,None,None,None
275,SNOWMAN-L,None,None,None,None,None,None,None,None,comment,混油好用吗,4304200995438417,None,None,None
276,CHIMCHUSTUDYING,None,None,None,None,None,None,None,None,comment,回复@从前有个人是猪:我想买呀小姐姐回复一下我私信呗,4304200995438417,None,None,None
277,ongzengdp,None,None,None,None,None,None,None,None,comment,我两瓶都觉得多，我一般用得少,4304200995438417,None,None,None
278,ongzengdp,None,None,None,None,None,None,None,None,comment,居然要这么多。我两瓶我都想除掉一瓶。,4304200995438417,None,None,None
279,不拜拜886,None,None,None,None,None,None,None,None,comment,出珂润面霜，我双十一屯多啦,4304200995438417,None,None,None
280,不喜冬的慢小姐,None,None,None,None,None,None,None,None,comment,回复@lee圆:应该是的吧，可以去看看,4304200995438417,None,None,None
281,lee圆,None,None,None,None,None,None,None,None,comment,回复@南方的北风啊:所以屈臣氏都有优惠吗？,4304200995438417,None,None,None
282,南方的北风啊,None,None,None,None,None,None,None,None,comment,回复@这是一条不咸的咸鱼:谢谢谢谢啦,4304200995438417,None,None,None
283,Dorota1998,None,None,None,None,None,None,None,None,comment,真的这么好用我按耐不住了,4303833993275778,None,None,None
284,在路上__ZXW,None,None,None,None,None,None,None,None,comment,回复@沐语_穆:很巧了,4303833993275778,None,None,None
285,沐语_穆,None,None,None,None,None,None,None,None,comment,,4303833993275778,None,None,None
286,在路上__ZXW,None,None,None,None,None,None,None,None,comment,回复@王梦博:哈哈哈哈,4303833993275778,None,None,None
287,王梦博,None,None,None,None,None,None,None,None,comment,,4303833993275778,None,None,None
288,_Gorgeous_C,None,None,None,None,None,None,None,None,comment,牛逼,4303833993275778,None,None,None
289,在路上__ZXW,None,None,None,None,None,None,None,None,comment,,4303833993275778,None,None,None
290,间接性积极型废柴,None,None,None,None,None,None,None,None,comment,回复@一小只冫:看你用的情况吧，我早晚都用，擦的蛮多的，一个多月，我之前在微博上看到也有人用三个月的,4303142898166146,None,None,None
291,一小只冫,None,None,None,None,None,None,None,None,comment,回复@殷志源老婆在此:一瓶可以用多久啊,4303142898166146,None,None,None
292,间接性积极型废柴,None,None,None,None,None,None,None,None,comment,回复@一小只冫:网易考拉,4303142898166146,None,None,None
293,一小只冫,None,None,None,None,None,None,None,None,comment,小姐姐在什么地方买的啊？,4303142898166146,None,None,None
294,梁瘦瘦爱BossaNova,None,None,None,None,None,None,None,None,comment,走过路过的帮忙点个赞啦，谢谢,4302629691531563,None,None,None
295,长颈鹿也有春天-,None,None,None,None,None,None,None,None,comment,棒棒哒～,4302582870560385,None,None,None
296,悦览树书房,None,None,None,None,None,None,None,None,comment,嘻嘻，您也非常nice,4302585588384788,None,None,None
297,swissnice,None,None,None,None,None,None,None,None,comment,谢谢我可爱滴姐妹和网螺上的小姐妹,4302585588384788,None,None,None
298,要爱惜自己1,None,None,None,None,None,None,None,None,comment,,4302584720010209,None,None,None
299,心疼我自己呜呜,None,None,None,None,None,None,None,None,comment,敏感也没什么啊虽说我也是好不容易弄好的,4302584720010209,None,None,None
300,像是你丶,None,None,None,None,None,None,None,None,comment,,4302584720010209,None,None,None
301,航贺德芝,None,None,None,None,None,None,None,None,comment,敏感肌调理后才好了的，我就是调理后才好了的,4302584720010209,None,None,None
302,Natasha就是我,None,None,None,None,None,None,None,None,comment,小伙伴们帮我点赞,4300093173077708,None,None,None
303,魔法少女碎樱_,None,None,None,None,None,None,None,None,comment,@金发灼眼的痴汉,4300042229272942,None,None,None
304,0艾0,None,None,None,None,None,None,None,None,comment,,4299679640265746,None,None,None
305,姽醚沁竅,None,None,None,None,None,None,None,None,comment,None or emoji,4299679640265746,None,None,None
306,上进的小仙女一只,None,None,None,None,None,None,None,None,comment,在哪里呀,4299679640265746,None,None,None
307,往哪陶TTTTTH,None,None,None,None,None,None,None,None,comment,回复@甜到窒息啊:官网现在应该也有活动吧,4298259990764130,None,None,None
308,往哪陶TTTTTH,None,None,None,None,None,None,None,None,comment,回复@甜到窒息啊:我没有买，但是有送我小样,4298259990764130,None,None,None
309,甜到窒息啊,None,None,None,None,None,None,None,None,comment,回复@往哪陶TTTTTH:便宜吗！！,4298259990764130,None,None,None
310,往哪陶TTTTTH,None,None,None,None,None,None,None,None,comment,回复@甜到窒息啊:对滴，珂润到我们学校推广的,4298259990764130,None,None,None
311,甜到窒息啊,None,None,None,None,None,None,None,None,comment,天哪！！我学校对面！这个是卖珂润的吗,4298259990764130,None,None,None
312,热情志,None,None,None,None,None,None,None,None,comment,回复@下雪天的茶:哈哈哈哈哈变油皮？？？？惊了,4298259901544602,None,None,None
313,下雪天的茶,None,None,None,None,None,None,None,None,comment,回复@热情志:下单了珂润，我是干皮，听说珂润可以让我变油皮，很期待,4298259901544602,None,None,None
314,热情志,None,None,None,None,None,None,None,None,comment,啊啊啊啊我也在纠结这两个！！！,4298259901544602,None,None,None
315,忌惮啊_,None,None,None,None,None,None,None,None,comment,大红瓶很多人说搓泥，你自己决定吧,4298259901544602,None,None,None
316,杨小姐日本代购,None,None,None,None,None,None,None,None,comment,珂润,4298259901544602,None,None,None
317,我愿潇洒如鹰傲视丘陵,None,None,None,None,None,None,None,None,comment,回复@玲疏:保湿很好，质地很细腻，很软很软,4298044839812107,None,None,None
318,是优子啊,None,None,None,None,None,None,None,None,comment,用的感觉肿么样,4298044839812107,None,None,None
319,猫巷没有树啊,None,None,None,None,None,None,None,None,comment,回复@一只努力奋斗的雯:我害怕旗舰店也是假的,4297149930097524,None,None,None
320,旺仔还是AD钙_,None,None,None,None,None,None,None,None,comment,,4297149930097524,None,None,None
321,猫巷没有树啊,None,None,None,None,None,None,None,None,comment,,4297149930097524,None,None,None
322,咕噜咕噜噜biu,None,None,None,None,None,None,None,None,comment,回复@舒娅娅娅娅娅呀:求链接,4297149930097524,None,None,None
323,舒娅娅娅娅娅呀,None,None,None,None,None,None,None,None,comment,回复@一只努力奋斗的雯:get了,4297149930097524,None,None,None
324,旺仔还是AD钙_,None,None,None,None,None,None,None,None,comment,回复@舒娅娅娅娅娅呀:真的！面霜好好用,4297149930097524,None,None,None
325,舒娅娅娅娅娅呀,None,None,None,None,None,None,None,None,comment,真的吗？,4297149930097524,None,None,None
326,Croaker,None,None,None,None,None,None,None,None,comment,culer啊,4296633686035747,None,None,None
327,玛了个丽耶,None,None,None,None,None,None,None,None,comment,HFP姐妹拼单吗,4296633686035747,None,None,None
328,胖胖胖嗒嗒,None,None,None,None,None,None,None,None,comment,我用hfp皮肤有变好诶，双11接着囤一点,4296633686035747,None,None,None
329,IkerSweety,None,None,None,None,None,None,None,None,comment,肯定culer啊,4296633686035747,None,None,None
330,南方瘦子,None,None,None,None,None,None,None,None,comment,回复@妮妮牌tutu:有很多人说用烟酰胺身体乳，汗毛变浓密了，请问你有这样的情况吗？看到这个说法不太敢买呢,4296123068405887,None,None,None
331,娜娜Nara,None,None,None,None,None,None,None,None,comment,凡士林身体乳,4296123068405887,None,None,None
332,君君花儿520,None,None,None,None,None,None,None,None,comment,回复@尼可:香味闻多了，就腻了～就用用无香的。,4296123068405887,None,None,None
333,菲雪莲添麝白露,None,None,None,None,None,None,None,None,comment,露得清挪威身体乳，还有美加净的护手霜擦身体,4296123068405887,None,None,None
334,小丽19880621,None,None,None,None,None,None,None,None,comment,GG以前推荐的茱莉蔻，11.11准备购一个,4296123068405887,None,None,None
335,披香殿前花始红7,None,None,None,None,None,None,None,None,comment,用的孩儿面牛奶润体乳。滋润不刺激,4296123068405887,None,None,None
336,妮妮牌tutu,None,None,None,None,None,None,None,None,comment,用玉兰油加拿大版烟酰胺身体乳,4296123068405887,None,None,None
337,指间的落寞7825,None,None,None,None,None,None,None,None,comment,买一套送给女朋友，这么好的产品她一定会喜欢的。,4296123068405887,None,None,None
338,Beenle_lcey小小小小涵,None,None,None,None,None,None,None,None,comment,调理哇，我都好了呀,4292507489417878,None,None,None
339,不要偷看小仙女333,None,None,None,None,None,None,None,None,comment,,4292507489417878,None,None,None
340,simplevicky,None,None,None,None,None,None,None,None,comment,回复@尹口米子:偶尔是。。,4291916487235814,None,None,None
341,雷_克牙隹未克的雪,None,None,None,None,None,None,None,None,comment,卧槽，原来你是敏感肌,4291916487235814,None,None,None
342,白云深处有阮音ll,None,None,None,None,None,None,None,None,comment,,4291493285426095,None,None,None
343,女闲人的猫,None,None,None,None,None,None,None,None,comment,回复@一个很怂的博主:对，感觉很纯洁，哈哈,4291493285426095,None,None,None
344,女闲人的猫,None,None,None,None,None,None,None,None,comment,回复@爱记录的小透明:很温和,4291493285426095,None,None,None
345,一个很怂的博主,None,None,None,None,None,None,None,None,comment,我也超爱这个！而且没什么香味，我喜欢无香的东西,4291493285426095,None,None,None
346,真的超级好吃,None,None,None,None,None,None,None,None,comment,哇～🐎,4291493285426095,None,None,None
347,爱记录的小透明,None,None,None,None,None,None,None,None,comment,这款沐浴露我也用掉很多瓶了，我换季过敏时只能用它～,4291493285426095,None,None,None
348,幸之22,None,None,None,None,None,None,None,None,comment,那个味道我还特别喜欢，淡淡的,4289997009946607,None,None,None
349,咸仔包,None,None,None,None,None,None,None,None,comment,为什么我没闻到味道？,4289997009946607,None,None,None
350,POOH__winnie,None,None,None,None,None,None,None,None,comment,珂润有紫色抗老款嘛？,4289997009946607,None,None,None
351,橙与陈澄,None,None,None,None,None,None,None,None,comment,,4289997009946607,None,None,None
352,呆瓜小伙伴,None,None,None,None,None,None,None,None,comment,回复@Rin-少玩手机多锻炼:因瓶而异，也因人而异,4289997009946607,None,None,None
353,呆瓜小伙伴,None,None,None,None,None,None,None,None,comment,回复@小爬melody:下周三到~,4289997009946607,None,None,None
354,喻苏苏呐,None,None,None,None,None,None,None,None,comment,原来如此，我说那个水乳怎么有酒精味还说敏感肌可用,4289997009946607,None,None,None
355,Rin-少玩手机多锻炼,None,None,None,None,None,None,None,None,comment,我没觉得有酒精味，是我鼻子不好使吗,4289997009946607,None,None,None
356,是稀饭啊-,None,None,None,None,None,None,None,None,comment,回复@呆瓜小伙伴:同想要珂润的乳液哇,4289997009946607,None,None,None
357,小爬melody,None,None,None,None,None,None,None,None,comment,回复@呆瓜小伙伴:店里没有乳卖,4289997009946607,None,None,None
358,普文二女青,None,None,None,None,None,None,None,None,comment,,4289597318100322,None,None,None
359,八十一亿颗枇杷,None,None,None,None,None,None,None,None,comment,看我置顶就应该知道我高贵得一笔,4288631491303434,None,None,None
360,仓鼠做事诶哈诶哈,None,None,None,None,None,None,None,None,comment,你这个是乱码，看不懂,4288631491303434,None,None,None
361,睡神江囧囧,None,None,None,None,None,None,None,None,comment,回复@社会你卡姐:比较惊讶开价还给小样的？,4287004986107722,None,None,None
362,正在去内蒙和亲路上的卡小姐,None,None,None,None,None,None,None,None,comment,回复@睡神江囧囧:什么？千多块还有小样？太良心了吧！,4287004986107722,None,None,None
363,睡神江囧囧,None,None,None,None,None,None,None,None,comment,回复@社会你卡姐:话说后知后觉居然被塞了小样儿，第一次看到curel的小样,4287004986107722,None,None,None
364,睡神江囧囧,None,None,None,None,None,None,None,None,comment,回复@社会你卡姐:刚老师没给我机会买啊,4287004986107722,None,None,None
365,正在去内蒙和亲路上的卡小姐,None,None,None,None,None,None,None,None,comment,奈良1700呢！,4287004986107722,None,None,None
366,小莫西林,None,None,None,None,None,None,None,None,comment,回复@馒头呆呆:嘿嘿,4286693596898645,None,None,None
367,发霉的馒头桑,None,None,None,None,None,None,None,None,comment,这个表情包好眼熟,4286693596898645,None,None,None
368,名字被人抢注的阿天,None,None,None,None,None,None,None,None,comment,看到特价屯了两个紫色霜,4286693596898645,None,None,None
369,宸翰宇,None,None,None,None,None,None,None,None,comment,回复@薄荷怀春总是诗:因为长久吸不到男人吗,4284629370199435,None,None,None
370,沙骨福积,None,None,None,None,None,None,None,None,comment,回复@薄荷怀春总是诗:嗯呢我怎么会忘记曼秀雷敦这个小公举,4284629370199435,None,None,None
371,薄荷怀春总是诗,None,None,None,None,None,None,None,None,comment,回复@宸翰宇:我本就不骚,4284629370199435,None,None,None
372,宸翰宇,None,None,None,None,None,None,None,None,comment,回复@薄荷怀春总是诗:老湿最近怎么不骚了,4284629370199435,None,None,None
373,薄荷怀春总是诗,None,None,None,None,None,None,None,None,comment,回复@宸翰宇:哦🙄,4284629370199435,None,None,None
374,宸翰宇,None,None,None,None,None,None,None,None,comment,我用lamer味道好也挺滋润,4284629370199435,None,None,None
375,点娼山泣绝宫第九代宫主,None,None,None,None,None,None,None,None,comment,,4284629370199435,None,None,None
376,薄荷怀春总是诗,None,None,None,None,None,None,None,None,comment,回复@仙度莉娜:我住暖气房的时候用曼秀雷敦，早上起来嘴唇就会干到流血。,4284629370199435,None,None,None
377,薄荷怀春总是诗,None,None,None,None,None,None,None,None,comment,回复@欧尼酱柒:你来舔,4284629370199435,None,None,None
378,薄荷怀春总是诗,None,None,None,None,None,None,None,None,comment,回复@黑水城幻想:我觉得依泉也很好用啊。,4284629370199435,None,None,None
379,小刚吹的Happy酱妈咪,None,None,None,None,None,None,None,None,comment,回复@toyar:回头我也搞一瓶试试看，是的，70瓶太过分了,4284221013566039,None,None,None
380,皮皮猪饲养员,None,None,None,None,None,None,None,None,comment,回复@toyar:那看来卸的应该挺干净，我也囤两瓶用用,4284221013566039,None,None,None
381,toyar,None,None,None,None,None,None,None,None,comment,回复@小刚吹的Happy酱妈咪:妈呀哈哈哈哈哈哈我输了！才搞了14瓶。是啫喱不是油,4284221013566039,None,None,None
382,toyar,None,None,None,None,None,None,None,None,comment,回复@_AmamiYuki:不知道可不可以，本糙人一直是全脸一起卸的,4284221013566039,None,None,None
383,小刚吹的Happy酱妈咪,None,None,None,None,None,None,None,None,comment,油？上次我去买水，导购跟我说断货了，昨天有人买了70瓶！,4284221013566039,None,None,None
384,皮皮猪饲养员,None,None,None,None,None,None,None,None,comment,这能卸眼妆吗,4284221013566039,None,None,None
385,toyar,None,None,None,None,None,None,None,None,comment,回复@鸡机子:好用啊，卸的很干净，但不至于到惊艳到程度，80分吧,4284221013566039,None,None,None
386,鸡机子,None,None,None,None,None,None,None,None,comment,,4284221013566039,None,None,None
387,toyar,None,None,None,None,None,None,None,None,comment,回复@翅膀er要做靠谱少年:对对对,4284221013566039,None,None,None
388,翅膀er要做靠谱少年,None,None,None,None,None,None,None,None,comment,啫喱？,4284221013566039,None,None,None
389,石原里桃,None,None,None,None,None,None,None,None,comment,,4283071316868318,None,None,None
390,女闲人的猫,None,None,None,None,None,None,None,None,comment,回复@石原里桃:如果有条件的话，直接入Suqqu是不会错的，我试了那么多品牌的化妆刷，还是觉得Suqqu的眼部刷最棒，无可替代,4283071316868318,None,None,None
391,石原里桃,None,None,None,None,None,None,None,None,comment,,4283071316868318,None,None,None
392,女闲人的猫,None,None,None,None,None,None,None,None,comment,回复@石原里桃:明显外双用白凤堂那些也够啦～Suqqu比较适合懒得动脑的人,4283071316868318,None,None,None
393,石原里桃,None,None,None,None,None,None,None,None,comment,回复@女闲人的猫:那么外双也推荐suqqu眼部吗,4283071316868318,None,None,None
394,钢铁少女心事,None,None,None,None,None,None,None,None,comment,回复@女闲人的猫:跟竹宝堂rp2比呢,4283071316868318,None,None,None
395,钢铁少女心事,None,None,None,None,None,None,None,None,comment,回复@女闲人的猫:这个用来修容好用吗！,4283071316868318,None,None,None
396,女闲人的猫,None,None,None,None,None,None,None,None,comment,回复@咸鸭蛋vi:对！,4283071316868318,None,None,None
397,钢铁少女心事,None,None,None,None,None,None,None,None,comment,,4283071316868318,None,None,None
398,女闲人的猫,None,None,None,None,None,None,None,None,comment,回复@咸鸭蛋vi:对的,4283071316868318,None,None,None
399,小小小小夜曲,None,None,None,None,None,None,None,None,comment,粉刺也好弄啊~我的都没有了耶~,4282019188027759,None,None,None
400,富婆轶事,None,None,None,None,None,None,None,None,comment,,4282019188027759,None,None,None
401,啦啦啦Shirley,None,None,None,None,None,None,None,None,comment,回复@林润妸:请问是多少💰？,4279874962832400,None,None,None
402,阿婷要早起,None,None,None,None,None,None,None,None,comment,急搓搓蹲面霜～,4279874962832400,None,None,None
403,呆瓜小伙伴,None,None,None,None,None,None,None,None,comment,回复@imnotz:很努力了,4279874962832400,None,None,None
404,imnotz,None,None,None,None,None,None,None,None,comment,收银员小哥哥我可以,4279874962832400,None,None,None
405,林润妸,None,None,None,None,None,None,None,None,comment,是每年一次的那个价对嘛？安排了，自从认识了呆瓜，双十一是什么不知道嘻嘻,4279874962832400,None,None,None
406,未来我从未失去期待,None,None,None,None,None,None,None,None,comment,哇，什么时候开始啊！,4279874962832400,None,None,None
407,陈等等啊__,None,None,None,None,None,None,None,None,comment,回复@呆瓜小伙伴:谢谢大佬,4279874962832400,None,None,None
408,呆瓜小伙伴,None,None,None,None,None,None,None,None,comment,回复@陈等等啊__:那就提早吧,4279874962832400,None,None,None
409,陈等等啊__,None,None,None,None,None,None,None,None,comment,回复@呆瓜小伙伴:这么久？迫不及待想买,4279874962832400,None,None,None
410,呆瓜小伙伴,None,None,None,None,None,None,None,None,comment,回复@陈等等啊__:15号左右,4279874962832400,None,None,None
411,怪兽团团团,None,None,None,None,None,None,None,None,comment,,4276992054223987,None,None,None
412,柠檬酸NO1,None,None,None,None,None,None,None,None,comment,回复@伏龄:你不会买的假的吧！面霜质地很轻薄啊！很好推开啊！不搓泥,4276992054223987,None,None,None
413,画一个圆圈0,None,None,None,None,None,None,None,None,comment,回复@柠檬酸NO1:他家乳液我用刚刚好，四季都没问题。就是面霜我用不惯，感觉那个面霜不好用，粘稠不好推开，也不好吸收。,4276992054223987,None,None,None
414,柠檬酸NO1,None,None,None,None,None,None,None,None,comment,回复@伏龄:油皮秋冬用啊，珂润还油啊，我混油。,4276992054223987,None,None,None
415,柠檬酸NO1,None,None,None,None,None,None,None,None,comment,这款水刚用的时候，化妆棉擦的时候跟白水一样，后来发现化妆棉涂抹后，用手按摩后，很润，挺好用的，我用的是II号水。,4276992054223987,None,None,None
416,猫肉肉火锅香菜,None,None,None,None,None,None,None,None,comment,赶脚purid的比珂润好用,4276992054223987,None,None,None
417,YaYiinin,None,None,None,None,None,None,None,None,comment,,4276992054223987,None,None,None
418,小米苏酥,None,None,None,None,None,None,None,None,comment,回复@壹昂杨121:是的😁,4276992054223987,None,None,None
419,小米苏酥,None,None,None,None,None,None,None,None,comment,回复@水丁柳:买买买,4276992054223987,None,None,None
420,一个pee,None,None,None,None,None,None,None,None,comment,回复@Healer-Gatsby:差一点就成仙了,4275257315676514,None,None,None
421,Healer-Gatsby,None,None,None,None,None,None,None,None,comment,,4275257315676514,None,None,None
422,要爱惜自己1,None,None,None,None,None,None,None,None,comment,,4275178382994686,None,None,None
423,真的睡醒了,None,None,None,None,None,None,None,None,comment,,4275178382994686,None,None,None
424,真的睡醒了,None,None,None,None,None,None,None,None,comment,回复@-滥人_:就叫cure呀,4275178382994686,None,None,None
425,大梦-Diamond,None,None,None,None,None,None,None,None,comment,那cure是什么啊,4275178382994686,None,None,None
426,欢喜日代,None,None,None,None,None,None,None,None,comment,cure去角质可代，日代一枚,4275178382994686,None,None,None
427,张张全球go,None,None,None,None,None,None,None,None,comment,,4275178382994686,None,None,None
428,Y杨文艳,None,None,None,None,None,None,None,None,comment,,4275178382994686,None,None,None
429,小雨姐姐最可耐,None,None,None,None,None,None,None,None,comment,,4275178382994686,None,None,None
430,可爱的小女孩_74258,None,None,None,None,None,None,None,None,comment,,4275178382994686,None,None,None
431,人间火箭发射器,None,None,None,None,None,None,None,None,comment,回复@空条水蓝-JOJO五部全果待机:回头再给你买两罐,4272834915954044,None,None,None
432,空条水蓝-JOJO五部全果待机,None,None,None,None,None,None,None,None,comment,,4272834915954044,None,None,None
433,爷们代购客源Elaine,None,None,None,None,None,None,None,None,comment,喜欢！！,4271591489999133,None,None,None
434,善若水文文,None,None,None,None,None,None,None,None,comment,我冬天断不了这个，多囤点,4271591489999133,None,None,None
435,大米Ricer,None,None,None,None,None,None,None,None,comment,钱包是在香港买的吗,4271187771230933,None,None,None
436,beingboring5,None,None,None,None,None,None,None,None,comment,对,4270370280697026,None,None,None
437,yyba1,None,None,None,None,None,None,None,None,comment,curel卸妆啫喱吗？,4270370280697026,None,None,None
438,Edisoniverson,None,None,None,None,None,None,None,None,comment,,4270370280697026,None,None,None
439,beingboring5,None,None,None,None,None,None,None,None,comment,不属于好吸收的,4270370280697026,None,None,None
440,Edisoniverson,None,None,None,None,None,None,None,None,comment,,4270370280697026,None,None,None
441,EEEEEUYUX,None,None,None,None,None,None,None,None,comment,,4269341275159674,None,None,None
442,嘻嘻团,None,None,None,None,None,None,None,None,comment,,4269341275159674,None,None,None
443,芝士车厘子-,None,None,None,None,None,None,None,None,comment,按摩一分钟是放在手上按摩还是在脸上按摩一分钟在加点水啊,4269341275159674,None,None,None
444,皮皮霞很饿,None,None,None,None,None,None,None,None,comment,这款不用乳化……,4269341275159674,None,None,None
445,12TiAn雯,None,None,None,None,None,None,None,None,comment,买珂润水乳和面霜嘿嘿,4269341275159674,None,None,None
446,呆小睿同学_,None,None,None,None,None,None,None,None,comment,干净,4269341275159674,None,None,None
