,Account,Location,Gender,Rank,Follow,Follower,Weibo,FeedTime,GetTime,Type,Sentence,Mid,Share,Comment,Good
81,小酒灵,江苏无锡,female,Lv.27,213,297,1149,2015-04-09 13:23:00,2019-03-19 15:09:46,feed,开团啦！日本最高口碑之一的资生堂dprogram专业调理护肤品牌。专门针对：油性肌起痘、混合性肌反复失衡、超干性肌发红敏感、老化性干燥失衡，四种常见不稳定皮肤症状，专业调理，集中改善，使皮肤恢复并保持正常稳定饱满的状态，持续水油平衡。全系列适用任何年龄层。不稳定症状肌肤最佳推荐系列。​,3829708037175433,2,31, 3
82,Darrenisagoodboy,上海徐汇区,male,Lv.22,435,371,898,2015-03-09 10:12:00,2019-03-19 15:09:49,feed,推荐资生堂dprogram美白精华精华的诉求是美白和整肌整肌就是让皮肤变得稳定从而减少皮肤炎症防止皮肤问题的再次产生成分上是氨甲环酸配合甘草酸二钾提亮肤色和淡化痘印按压设计方便使用并且精华容量是50ml便宜大碗这只是湿敷必买要的姑娘汉子们来预定​,3818425992743369,0,4, 1
83,豆子日代,海外日本,female,Lv.24,187,3337,14516,2015-01-28 22:44:00,2019-03-19 15:09:52,feed,#豆子日代##资生堂#dprogram敏感干燥肌肤用套装(洗颜泡沫20g干燥肌肤用化妆水23ml乳液11ml敏感话题卸妆油2ml*2)还有橙色针对「油性肌起痘」绿色针对「混合性肌反复失衡」紫色针对「老化性干燥失衡」胶原蛋白和胎盘素胶囊不能停哦#midastouch#饰品也代哦~#仲村美香#[被电]#​,3804119779677495,0,0,0
84,Banecyu太阳国药妆,no location,female,Lv.42,225,16197,2877,2015-01-04 19:38:00,2019-03-19 15:13:08,feed,1.资生堂dprogram干性敏感肌保湿调理化妆水2.资生堂d-program蓝色水油平衡水3.资生堂Dprogram紫色清爽型化妆水​,3795375679094339,1,3, 2
85,抹茶冷布丁J,山东济南,female,Lv.25,113,337,364,2014-11-14 22:03:00,2019-03-19 15:13:11,feed,这个是我自己用的，资生堂专门为敏感肌推出的dprogram品牌，蓝色针对季节性反复失衡肌，日本皮肤科医生推荐！同事朋友都知道我前段时间长痘到什么程度[流泪]现在好了，就是它的功劳，连额头的小疙瘩都没了。所以要稳定肌肤状态就用它吧！[愉快]像温泉水一样温和，没有任何味道，很舒服哦​,3776930312722438,0,2, 1
86,卡拉山狸猫君,其他,female,Lv.45,301,5382,11376,2014-10-13 23:43:00,2019-03-19 15:13:14,feed,晚夏我开了资生堂DProgram觉得略厚，入秋仍阳光充足的南方再用甚为喜欢！涂完很均匀触感很象上了层细粉，20分钟成膜后柔软清爽，不会象安耐晒金瓶糙皮肤，不会象蓝瓶那么粘腻，不会象粉瓶有粉感！推荐现在时节用！,3767069025871147,0,2, 1
87,JAMmmmy,海外日本,female,Lv.40,1071,493,4867,2014-09-13 10:09:00,2019-03-19 15:13:17,feed,#造林计划#@GloriAries资生堂dprogram的乳液混油要求清爽但又想保湿虽然叫乳液确是浓稠化妆水质感但清爽不粘保湿妥妥的相比ipsa自律这个质地清爽很多瓶内是抗菌系列压嘴方便卫生黄色系列还能缓解炎症皮肤状态不佳用非常舒服​,3754282455236229,21,23, 7
88,兔纸先森的小甜甜,江苏南京,female,Lv.36,329,1116,3488,2014-09-01 23:00:00,2019-03-19 15:13:22,feed,有没有人知道台北各大商场或药妆店哪里有资生堂旗下化妆品牌Dprogram的柜台？网上找了很久找不到，有台湾官网可是没有做shop分布页面已力不从心只能求帮助@台湾自由行@台湾老街台湾自由行@十六番-台湾​,3750127859023834,2,10,0
89,ebdjsienbevgzh,海外其他,female,Lv.9,511,673,7078,2014-08-27 16:03:00,2019-03-19 15:13:26,feed,✅空瓶记✌️banila绿色是我去韩国时回购的我不是爱回购的人就知道它有多好用了吧😘1skinlife洗面奶资生堂dprogram化妆水欧莱雅眼唇卸妆液2芭妮兰卸妆膏3爱丽小屋香水skinlife化妆水4innisfree香榧乳液明色玫瑰化妆水itsskin蜗牛霜​,3748210914958765,4,41, 1
90,Charming小铺日本代购,广东汕头,female,Lv.29,316,2576,3074,2014-08-26 19:33:00,2019-03-19 15:13:30,feed,#アイス日贸##アイス日本代購#資生堂d-program各個系列。​,3747901383524508,0,2,0
91,onecosme,no location,female,Lv.48,739,2037794,67207,2014-08-22 10:35:00,2019-03-19 15:13:41,feed,除了美白以外還能整肌？！專為敏感肌研發的資生堂「d-program」全新美容液誕生！全新上市的美容液就以「敏感肌也能安心使用的美白」概念出發，對抗黑色素之餘還訴求「整肌」功效，幫助敏弱肌打造白皙又健康的透明美肌！【imagessharedbyoverseasbloggervoce​,3746316444616830,56,70, 49
92,地球上的伊梯,上海浦东新区,female,Lv.31,625,416,1769,2014-08-16 13:47:00,2019-03-19 15:13:45,feed,独乐乐不如众乐乐，好东西大家一起分享，我在#小红书#中发现了#我为它抢首发#资生堂dprogram敏感话题，小伙伴们赶紧拿去吧！O网页链接下载地址:O网页链接​,3744190548392861,0,0,0
93,thX日本代购,海外,female,Lv.38,332,3936,2979,2014-07-19 22:37:00,2019-03-19 15:13:48,feed,我妈真的太好了😭😭😭护肤品甚至彩妆都会帮我搞定～也没有代沟～她真的是囤货王！第一张是她给我囤的第二张是她给自己囤的😂dprogram我多爱你们都知道了～资生堂ELIXIR算过去我妈用了五六年不止～找到自己合适可以一直坚持的产品真的很棒🌟🌟🌟​,3734177155713277,0,8,0
94,susu_君,海外泰国,female,Lv.11,441,735,857,2014-07-18 19:03:00,2019-03-19 15:13:53,feed,"cosme洗面奶的人气急速上升排行榜冠军资生堂dprogram敏感话题洁面乳，容量・本体価格150g・2,500円。温和不刺激，无香料、无色素、防腐剂、矿物油自由、酒精、弱酸性（医药部外品）主要评价是泡沫丰富，但是很轻，不刺激皮肤，清洁力不错，而且洗后皮肤也不会过干。。​",3733760698570411,5,9, 20
95,MZ-ModeZine,海外法国,female,Lv.41,148,469088,2424,2014-07-06 20:25:00,2019-03-19 15:13:56,feed,#beautytips#适合敏感肌使用的温和卸妆产品：1.FANCL纳米舒缓卸妆油2.MAKEUPFOREVER保湿卸妆霜3.banilaco卸妆霜/膏（蓝色）4.娇韵诗橄榄精华卸妆油5.CUREL卸妆蜜6.资生堂dprogram深层卸妆油7.植村秀抗敏舒缓洁颜油8.THREE纯植物温和卸妆油9.无印良品温和卸妆油​,3729432881863931,118,145, 183
96,欧美美妆资讯,no location,female,Lv.9,67,19689,3700,2014-07-03 10:56:00,2019-03-19 15:14:00,feed,#Cosme大赏#【化妆水部】第一：Orbis-高保湿化妆水-评语：通过重建肌蛋白达到减龄效果，真正做到深层滋润~；第二：倩碧-匀净卓研水精粹均匀肤色水精华-会员评价：美白保湿温和去角质，有助于恢复肌肤弹性；第三：资生堂DProgram-敏感话题痘痘敏感肌用化妆水-会员评价：控油保湿清爽温和​,3728202322857318,6,2, 2
97,Gee_學會淡然,海外日本,female,Lv.48,97,4303,43716,2014-06-18 14:48:00,2019-03-19 15:14:05,feed,資生堂的dprogram的確好用，強推//@偽時差翎://@HARUBON:在M,3722847602359217,12,0,0
98,Hanna_cy,海外其他,female,Lv.48,1113,359607,5130,2014-06-09 16:19:00,2019-03-19 15:14:08,feed,分享一下我用什么来遮鼻翼泛红：资生堂dprogram系列的这款MedicatedConcealerBase，敏感肌痘痘肌药用妆前隔离。从名字也知道遮盖力很好，挤出是柠檬黄(有点像鸡屎黄..)，这种微微带绿调的颜色能中和红色，从而遮盖敏感泛红地带，或是淤红的痘区。不建议全脸使用(否则显得脸发黄)。涂抹完质地较干。​,3719586404535190,87,63, 72
99,臺灣代購小馬,其他,female,Lv.38,376,2332,3755,2014-06-06 17:13:00,2019-03-19 15:14:29,feed,资生堂旗下针对敏感肌肤的敏感话题dprogram防晒超值套装，270元一套，二套现货，要的私信，肌肤敏感的MM可不能错过啦～​,3718512869079177,6,3,0
100,a栩栩日本代购,海外日本,female,Lv.31,187,729,1179,2014-05-20 20:33:00,2019-03-19 15:14:33,feed,#资生堂dprogram#最近好多亲问我皮肤超级敏感用什么合适。终于帮大家找到啦🙉共有4小系列✨蓝色适合混合型敏感肌，调节水油平衡；粉色适合干燥型敏感肌；黄色适合成年痘痘肌；紫色适合开始老化敏感肌。同时还推出小包装[em]e328166[/em]皮肤炒鸡敏感的妹纸，你们的救星来咯💥​,3712402501727027,0,0,0
101,宅乐生活Happyhome,福建泉州,female,Lv.26,1145,1309,2251,2014-04-20 00:01:00,2019-03-19 15:14:37,feed,童鞋发来的收货图，资生堂D-program「敏感話題」黄色系列水+乳+防晒好嗨森！！！推荐大家也像这样选择直邮哈！资生堂这次的赠品很给力呦，同系列的水+乳中样，还有资生堂银座西餐庭新推出的蘑菇浓汤~这浓汤就要50+我也好想试试​,3701221007790656,0,4, 1
102,小青daily,海外日本,female,Lv.48,231,142598,9432,2014-04-19 18:21:00,2019-03-19 15:14:40,feed,"#日本代购#资生堂Dprogram敏感话题洁面皂100g,轻松清洁毛孔，洗去多余的油脂，不含香料，温和无刺激，敏感肌肤也可以使用,可以在不增加肌肤分担的同时，洗净肌肤，可以用来洁面和清洗身体2用的洁面皂哦~价格私信​",3701135216750879,0,1,0
103,尼玛牌大哥大,海外新加坡,female,Lv.48,638,640645,8299,2014-04-10 09:45:00,2019-03-19 15:17:19,feed,发表了一篇转载博文《[转载]dprogram资生堂敏感皮肤护理系列小介绍》-O[转载]dprogram资生堂敏感皮肤护理系列小介绍​,3697744000150054,1,7, 2
104,兔子的日本小店铺,海外日本,female,Lv.12,252,205,243,2014-04-02 14:04:00,2019-03-19 15:17:31,feed,#资生堂#高技能柔和处方#dprogram#这款护肤品有四款：A蓝色瓶调整肌肤，补水，使肌肤脱离干燥保持肌肤平衡B粉色瓶充分补水改善肌肤起皮等皮肤粗糙问题C紫色瓶改善随着年龄增长而带来皮肤干燥等问题使皮肤有透明感，很水润D黄色瓶预防痘痘的出现改善痘痘肌肤改善皮肤肌理我在​,3694910005503521,0,0,0
105,焦糖小布丁666,其他,female,Lv.27,574,805,867,2014-03-09 13:40:00,2019-03-19 15:17:33,feed,#日本代购#资生堂dprogram敏感话题黄色痘痘肌祛痘修复遮瑕霜25g。专门针对油性肌起痘的肌肤。既可以调理痘痘又可以遮暇，痘痘痘印黑眼圈都可以遮[噢耶][噢耶]不会闷痘的遮暇，同时还可以对抗痘痘！很神奇有木有，但事实就是这样的[纠结][纠结][纠结][噢耶][噢耶][噢耶]​,3686206635770048,0,2, 1
106,郑力行,海外美国,male,Lv.47,87,157848,3491,2014-03-05 07:53:00,2019-03-19 15:17:35,feed,"资生堂的dProgram,总体来说比较温和,无酒精,大部分也无香料.在价格和配方上都感觉和Kanebo的freeplus系列有点相像,都适合敏感皮肤选用.我感觉佳丽宝的freeplus在配方上更胜一筹,有更多的细胞沟通和抗氧化成分.可是两个牌子宣传无香精的产品里都并非真正无香精,有些有香精油或者柑橘提取.​",3684669717108742,4,8, 5
107,美妆情报酱呀,北京东城区,female,Lv.48,1202,796170,5046,2014-02-19 13:03:00,2019-03-19 15:17:41,feed,敏感肌小伙伴的福音，资生堂dprogram系列2月21日产品更新，价钱除了紫瓶是4725円外都是3675円，试用套装除了紫瓶1785円外都是1470円​,3679674410077284,86,101, 45
108,yy日本最新潮物,海外美国,female,Lv.27,405,1942,5812,2014-02-11 18:01:00,2019-03-19 15:17:58,feed,资生堂dprogram新调理美容水乳套装敏感肌适合产品介绍请看下面使用心得：坚持使用一段时间也许别人看的不明显，但自己能亲身感受到改变！水的质地很清爽，但是保湿效果却很好。结合乳液一起用，冬天也完全不会觉得干燥。坚持使用，不知不觉自己的皮肤已经真的被调理的很好了​,3676850415351540,1,2, 2
109,Tatsuno日本直邮代购,海外日本,female,Lv.32,30,5715,787,2014-02-01 18:31:00,2019-03-19 15:18:00,feed,#日本直邮代购##日本代购#资生堂dprogram系列橘色祛痘系列～资生堂dprogram系列在日本药妆里面以温和、低刺激、保湿、防止敏感著称[/强]有4个系列4种颜色[/鼓掌]蓝色是特别敏感皮肤用的、橘色是青春痘皮肤用的、粉色是干燥并且敏感的皮肤用的、紫色是开始老化的皮肤用的​,3673233960574366,2,2, 2
110,艾玛妈妈海淘纯拼团,上海奉贤区,female,Lv.9,445,100,294,2014-01-28 18:10:00,2019-03-19 15:18:08,feed,日亚的spa眼膜法令膜据说效果显著还没用过资生堂dprogram系列。日本当地销售高端系列。适合手术肌敏感肌以及孕妇。薏米水便宜好用美白天然。马油日本老牌子了，孕妇新生儿都可用。最后一个comso年度大赏第一名minon面膜。补水保湿效果无添加。东西较重海运回国。估计还要一个多月才到手。​,3671779031424887,0,1,0
111,Aya的日本代购小铺,海外日本,female,Lv.12,87,166,246,2014-01-13 23:25:00,2019-03-19 15:18:26,feed,#日本代购#资生堂dprogram敏感话题痘痘肌用无负担妆前霜➕爽润丝滑粉饼SPF16PA++小样！一套25！正装的都要180+了、可以先买小样套装来试试哦！针对皮肤敏感的亲推出的产品！另有抗老化乳液试用装紫、一包5元！​,3666422520023995,0,2,0
112,Sweet导,湖南长沙,female,Lv.24,178,108,354,2013-12-26 21:58:00,2019-03-19 15:18:30,feed,特别推荐：d-program，资生堂旗下。对皮肤过敏，敏感，皮肤薄，易发红，肌肤暂时有状况，不健康肌肤很有效果。不穩定的敏感肌！比雅漾好用的多！不只是抗敏感，重点是调理肌肤，让肌肤健康。各种肤质都可以用，有四大系列。​,3659877828444444,0,0,0
113,Akane烘焙工坊in東京,海外日本,female,Lv.19,247,1961,642,2013-12-14 17:49:00,2019-03-19 15:18:37,feed,#日本代购#资生堂dprogram敏感肌肤专用润色遮瑕妆前隔离霜25g／无香型SPF16PA++紫外线吸收剂不使用／这款遮瑕的效果好到惊人，痘痕还是血丝等问题都可一支轻松解决包国际EMS拼邮价格：¥240我在:2日本Tokyo​,3655466427154744,0,0,0
114,璐小姐驾到,海外日本,female,Lv.26,298,412,367,2013-12-11 19:17:00,2019-03-19 15:19:02,feed,#药妆系列2#首先是朋友都在问的Fancl套装、价格超划算一人限定一套所以我也只能帮带一套、然后是秋冬新款卸妆油和护肤品（赠品什么的都有）/Freeplus/雪肌精新年套装/Curel/个人强烈推荐资生堂dprogram、便宜好用敏感肌针对、尤其是祛痘精华/资生堂Fancl各种胶原蛋白粉、日本妹子好皮肤秘诀​,3654401459784366,1,42, 1
115,阿潇儿日本代购,海外日本,female,Lv.40,442,9934,6820,2013-12-08 00:28:00,2019-03-19 15:19:25,feed,日本代购~~资生堂dprogram新调理美容水乳套装敏感肌适合！！针对油性肌起痘、[moc转发]混合性肌反复失衡、超干性肌发红敏感、老化性干燥失衡~以温和，低刺激，保湿，防敏感为基础~使皮肤恢复并保持正常稳定饱满的状态，持续水油平衡~~套装优惠~~价格优惠~~欢迎咨询哦~~​,3653030035350244,2,0, 1
116,锅里的肉球球专业日本代购,海外日本,female,Lv.11,120,99,53,2013-10-30 22:34:00,2019-03-19 15:19:29,feed,日本正品代购资生堂dprogram新调理美容水乳套装敏感肌最适合日本最高口碑之一的资生堂dprogram专业调理护肤品牌，由资生堂与日本尖端临床皮肤科专家一起研发，以温和，低刺激，保湿，防敏感为基础，黄色系列专门针对【油性肌起痘】的肌肤，集中调理改善出油、起痘的混乱症状~​,3639230762791294,5,10,0
117,小伊日本人肉代购,上海浦东新区,female,Lv.37,443,7186,18294,2013-10-29 23:09:00,2019-03-19 15:19:32,feed,#上海现货#资生堂dprogram混合失衡肌-补水调理化妆水125ml，专门针对「混合性肌反复失衡」的肌肤。调理改善随季节或生理等因素，皮肤时油时干的症状，调整水油平衡。不得不说的这个水，之前还在COSME上曾经一度比CPB得水排名还要靠前啊~可想而知受欢迎的程度。​,3638877011474500,0,1,0
118,琪琪的日本代购,广东广州,female,Lv.9,355,1896,4486,2013-08-24 01:28:00,2019-03-19 15:19:34,feed,77~日本代购资生堂D-program敏感话题痘痘粉刺肌平滑防晒粉底液有两种颜色，亲们自己看了哦～～考一下亲的眼力呈现光滑、灿烂亮丽肌肤，液态状。光泽润滑感触～～​,3614632109045190,4,7,0
119,小伊日本人肉代购,上海浦东新区,female,Lv.37,443,7186,18294,2013-07-17 21:38:00,2019-03-19 15:19:37,feed,#日本代购##上海现货#资生堂dprogram混合失衡肌-补水调理化妆水125ml，专门针对「混合性肌反复失衡」的肌肤。调理改善随季节或生理等因素，皮肤时油时干的症状，调整水油平衡。不得不说的这个水，之前还在COSME上曾经一度比CPB得水排名还要靠前啊~可想而知受欢迎的程度~​,3601165826439696,0,2,0
